player_id,player_display_name,player_name,position,position_group,team,season,week,season_type,attempts,completions,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,macabets_performance_cap,macabets_requested_season,macabets_active_season,macabets_is_fallback
00-0039142,Will McDonald IV,W.McDonald,DE,DL,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039143,Isaiah Foskey,I.Foskey,DE,DL,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039144,Luke Musgrave,L.Musgrave,TE,TE,GB,2025,16,REG,0,0,0,0,0,0,0,3,3,38,0,,,3.3838052360806614,0.125,0.1746987951807229,0.309789156626506,0.2,2026,2025,True
00-0039146,Jayden Reed,J.Reed,WR,WR,GB,2025,16,REG,0,0,0,0,1,6,0,3,3,35,0,,0.24557282077148557,1.1595676396058154,0.125,0.0783132530120482,0.24231927710843373,0.2,2026,2025,True
00-0039147,Christian Gonzalez,C.Gonzalez,CB,DB,NE,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039148,Keion White,K.White,DE,DL,SF,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039149,Quan Martin,Q.Martin,SAF,DB,WAS,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039150,Bryce Young,B.Young,QB,QB,CAR,2025,16,REG,32,21,191,2,4,20,0,0,0,0,0,3.869500598785282,0.7972845909534954,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039151,Emmanuel Forbes,E.Forbes,CB,DB,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039155,BJ Ojulari,B.Ojulari,LB,LB,ARI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039163,C.J. Stroud,C.Stroud,QB,QB,HOU,2025,16,REG,35,23,187,1,4,0,0,0,0,0,0,2.8858946117398543,-5.823401534347795,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039165,Zach Charbonnet,Z.Charbonnet,RB,RB,SEA,2025,16,REG,0,0,0,0,9,32,1,4,4,22,0,,2.677097399850143,-0.07490832259645686,0.12903225806451613,0.024752475247524754,0.2108751197700415,0.2,2026,2025,True
00-0039167,Joey Porter Jr.,J.Porter,CB,DB,PIT,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039169,Devon Witherspoon,D.Witherspoon,CB,DB,SEA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039172,Jake Bates,J.Bates,K,SPEC,DET,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039174,Chukwuebuka Godrick,C.Godrick,OT,OL,KC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039178,Austin Ajiake,A.Ajiake,LB,LB,IND,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039229,Charlie Smyth,C.Smyth,K,SPEC,NO,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039232,Nate Wiggins,N.Wiggins,CB,DB,BAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039233,Roger Rosengarten,R.Rosengarten,OT,OL,BAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039234,T.J. Tampa,T.Tampa,CB,DB,BAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039284,Braiden McGregor,B.McGregor,DE,DL,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039285,Jarius Monroe,J.Monroe,SAF,DB,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039309,Byron Murphy II,B.Murphy,DT,DL,SEA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039323,Ryan Rehkow,R.Rehkow,P,SPEC,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039332,C.J. Ravenell,C.Ravenell,DE,DL,TEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039338,Brock Bowers,B.Bowers,TE,TE,LV,2025,16,REG,0,0,0,0,0,0,0,5,5,33,1,,,4.231524426664691,0.22727272727272727,0.09473684210526316,0.4072248803827751,0.2,2026,2025,True
00-0039340,Laiatu Latu,L.Latu,DE,DL,IND,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039342,Xavier Legette,X.Legette,WR,WR,CAR,2025,16,REG,0,0,0,0,0,0,0,3,1,12,0,,,-0.02587418374605477,0.0967741935483871,0.1171875,0.22719254032258063,0.2,2026,2025,True
00-0039343,Kamari Lassiter,K.Lassiter,CB,DB,HOU,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039348,Cooper Beebe,C.Beebe,G,OL,DAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039352,Marist Liufau,M.Liufau,LB,LB,DAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039353,Jarrian Jones,J.Jones,CB,DB,JAX,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039354,McKinnley Jackson,M.Jackson,DT,DL,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039356,Ja'Tavion Sanders,J.Sanders,TE,TE,CAR,2025,16,REG,0,0,0,0,0,0,0,2,2,9,1,,,1.3760250532650389,0.06451612903225806,0.0234375,0.11318044354838709,0.2,2026,2025,True
00-0039357,Decamerion Richardson,D.Richardson,CB,DB,LV,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039359,Cade Stover,C.Stover,TE,TE,HOU,2025,16,REG,0,0,0,0,0,0,0,3,2,7,0,,,0.47609956830274314,0.08823529411764706,0.01639344262295082,0.14382835101253616,0.2,2026,2025,True
00-0039360,Malik Mustapha,M.Mustapha,SAF,DB,SF,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039361,Bucky Irving,B.Irving,RB,RB,TB,2025,16,REG,0,0,0,0,19,71,0,0,0,0,0,,0.815275998582365,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039366,Tarheeb Still,T.Still,CB,DB,LAC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039368,Jordan Magee,J.Magee,LB,LB,WAS,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039369,Cam Hart,C.Hart,CB,DB,LAC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039373,Audric Estimé,A.Estime,RB,RB,NO,2025,16,REG,0,0,0,0,5,19,0,4,3,17,0,,1.6158100285101682,-0.3388860895065591,0.0851063829787234,-0.004739336492890996,0.1243420389230614,0.2,2026,2025,True
00-0039374,Tommy Eichenberg,T.Eichenberg,LB,LB,LV,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039375,Josh Newton,J.Newton,CB,DB,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039380,Chau Smith-Wade,C.Smith-Wade,CB,DB,CAR,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039384,Tyrone Tracy Jr.,T.Tracy,RB,RB,NYG,2025,16,REG,0,0,0,0,16,71,0,2,2,7,0,,-2.2471385888638906,-1.288065213127993,0.15384615384615385,-0.047619047619047616,0.19743589743589746,0.2,2026,2025,True
00-0039388,Jaylan Ford,J.Ford,LB,LB,NO,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039391,Kimani Vidal,K.Vidal,RB,RB,LAC,2025,16,REG,0,0,0,0,5,11,0,0,0,0,0,,-1.0770316533162259,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039395,Jamal Hill,J.Hill,LB,LB,HOU,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039398,Joe Milton III,J.Milton,QB,QB,DAL,2025,16,REG,2,2,11,0,1,7,0,0,0,0,0,0.8346870142268017,-5.423354918370023,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039404,Will Reichard,W.Reichard,K,SPEC,MIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039405,Jawhar Jordan,J.Jordan,RB,RB,HOU,2025,16,REG,0,0,0,0,15,53,0,5,5,17,0,,-6.8996542968012475,-0.4321243471931666,0.14705882352941177,0.009836065573770493,0.227473481195757,0.2,2026,2025,True
00-0039407,Dylan Laube,D.Laube,RB,RB,LV,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039409,Cam Little,C.Little,K,SPEC,JAX,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039410,Ryan Flournoy,R.Flournoy,WR,WR,DAL,2025,16,REG,0,0,0,0,0,0,0,2,2,18,1,,,4.122099350381177,0.0625,0.04487179487179487,0.1251602564102564,0.2,2026,2025,True
00-0039414,Daijahn Anthony,D.Anthony,SAF,DB,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039416,Jaden Davis,J.Davis,DB,DB,ARI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039417,Myles Harden,M.Harden,CB,DB,CLE,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039421,Levi Drake Rodriguez,L.Rodriguez,DL,DL,MIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039423,Jonah Laulu,J.Laulu,DT,DL,LV,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039430,James Williams,J.Williams,LB,LB,TEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039431,Jowon Briggs,J.Briggs,DE,DL,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039435,Tatum Bethune,T.Bethune,LB,LB,SF,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039436,Jaylen Harrell,J.Harrell,DE,DL,TEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039442,Kingsley Eguakun,K.Eguakun,C,OL,DET,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039451,Isaiah Williams,I.Williams,WR,WR,NYJ,2025,16,REG,0,0,0,0,0,0,0,4,4,25,0,,,1.0530142019896576,0.11764705882352941,-0.049079754601226995,0.1421147600144352,0.2,2026,2025,True
00-0039458,Brenden Bates,B.Bates,TE,TE,CLE,2025,16,REG,0,0,0,0,0,0,0,1,0,0,0,,,-1.011421553150285,0.037037037037037035,0.014492753623188406,0.06570048309178744,0.2,2026,2025,True
00-0039465,Reddy Steward,R.Steward,DB,DB,DAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039491,Jalen Coker,J.Coker,WR,WR,CAR,2025,16,REG,0,0,0,0,0,0,0,5,3,47,0,,,1.6174594998010434,0.16129032258064516,0.2734375,0.43334173387096775,0.2,2026,2025,True
00-0039498,Harrison Mevis,H.Mevis,K,SPEC,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039521,Xavier Weaver,X.Weaver,WR,WR,ARI,2025,16,REG,0,0,0,0,0,0,0,2,2,19,0,,,2.0878569331252947,0.06896551724137931,0.05701754385964912,0.14336055656382335,0.2,2026,2025,True
00-0039530,Brevyn Spann-Ford,B.Spann-Ford,TE,TE,DAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039578,Dalton Tucker,D.Tucker,G,OL,IND,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039589,Kameron Johnson,K.Johnson,WR,WR,TB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039603,British Brooks,B.Brooks,RB,RB,HOU,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039622,Isaiah Stalbird,I.Stalbird,LB,LB,NO,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039623,Mason Tipton,M.Tipton,WR,WR,NO,2025,16,REG,0,0,0,0,1,12,0,5,4,29,0,,0.6640512136509642,0.38454445444563,0.10638297872340426,0.07109004739336493,0.20933750126046183,0.2,2026,2025,True
00-0039631,Cam Grandy,C.Grandy,TE,TE,CIN,2025,16,REG,0,0,0,0,0,0,0,1,1,1,0,,,-0.5136651613283902,0.03225806451612903,-0.021505376344086023,0.03333333333333333,0.2,2026,2025,True
00-0039634,Austin McNamara,A.McNamara,P,SPEC,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039637,Maema Njongmeta,M.Njongmeta,LB,LB,CAR,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039648,David Martin-Robinson,D.Martin-Robinson,TE,TE,TEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039660,Thomas Harper,T.Harper,SAF,DB,DET,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039681,Tyler Owens,T.Owens,DB,DB,WAS,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039732,Bo Nix,B.Nix,QB,QB,DEN,2025,16,REG,47,28,352,1,4,11,0,0,0,0,0,0.28978906611595145,-6.4153945069992915,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039733,Ruke Orhorhoro,R.Orhorhoro,DT,DL,ATL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039736,Matt Goncalves,M.Goncalves,G,OL,IND,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039738,Blake Corum,B.Corum,RB,RB,LA,2025,16,REG,0,0,0,0,14,48,1,2,1,13,0,,-0.8956694346561562,-0.09948499989695847,0.041666666666666664,0.023060796645702306,0.07864255765199162,0.2,2026,2025,True
00-0039740,Jalyx Hunt,J.Hunt,LB,LB,PHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039741,Payton Wilson,P.Wilson,LB,LB,PIT,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039744,Tanor Bortolini,T.Bortolini,G,OL,IND,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039745,Tory Taylor,T.Taylor,P,SPEC,CHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039746,Will Shipley,W.Shipley,RB,RB,PHI,2025,16,REG,0,0,0,0,0,0,0,1,1,3,0,,,-1.7006362183019519,0.034482758620689655,-0.024875621890547265,0.0343112026076514,0.2,2026,2025,True
00-0039749,Tyler Davis,T.Davis,DE,DL,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039751,Jordan Whittington,J.Whittington,WR,WR,LA,2025,16,REG,0,0,0,0,0,0,0,1,1,19,0,,,2.375145698140841,0.020833333333333332,0.023060796645702306,0.047392557651991615,0.2,2026,2025,True
00-0039752,Cedric Johnson,C.Johnson,DE,DL,CIN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039755,KT Leveston,K.Leveston,OT,OL,CLE,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039764,Elijah Chatman,E.Chatman,DT,DL,NYG,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039772,Josh Wallace,J.Wallace,CB,DB,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039774,Omar Speights,O.Speights,LB,LB,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039776,Jaylen McCollough,J.McCollough,SAF,DB,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039784,Justin Dedich,J.Dedich,OL,OL,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039789,Qwan'tez Stiggers,Q.Stiggers,DB,DB,NYJ,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039792,Devontez Walker,D.Walker,WR,WR,BAL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039793,AJ Barner,A.Barner,TE,TE,SEA,2025,16,REG,0,0,0,0,1,1,0,6,4,49,1,,0.438132913550362,2.7639860048075207,0.1935483870967742,0.15346534653465346,0.39774832321941866,0.2,2026,2025,True
00-0039796,Rasheen Ali,R.Ali,RB,RB,BAL,2025,16,REG,0,0,0,0,0,0,0,2,2,2,0,,,-0.9955378939015436,0.1,-0.07602339181286549,0.09678362573099418,0.2,2026,2025,True
00-0039798,Isaiah Davis,I.Davis,RB,RB,NYJ,2025,16,REG,0,0,0,0,3,8,0,4,4,52,0,,0.1920405108248815,2.478733982075937,0.11764705882352941,-0.06748466257668712,0.12923132443161311,0.2,2026,2025,True
00-0039809,Jonah Elliss,J.Elliss,LB,LB,DEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039815,Tyrice Knight,T.Knight,LB,LB,SEA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039821,Andru Phillips,A.Phillips,DB,DB,NYG,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039825,Jaden Hicks,J.Hicks,SAF,DB,KC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039826,Jeremiah Trotter Jr.,J.Trotter,LB,LB,PHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039829,Darius Muasau,D.Muasau,LB,LB,NYG,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039834,Kamren Kinchens,K.Kinchens,SAF,DB,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039835,Justin Eboigbe,J.Eboigbe,DT,DL,LAC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039838,Calen Bullock,C.Bullock,SAF,DB,HOU,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039840,Austin Booker,A.Booker,DE,DL,CHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039841,Cooper DeJean,C.DeJean,CB,DB,PHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039844,Kingsley Suamataia,K.Suamataia,OT,OL,KC,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039846,Tykee Smith,T.Smith,DB,DB,TB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039847,Theo Johnson,T.Johnson,TE,TE,NYG,2025,16,REG,0,0,0,0,0,0,0,2,0,0,0,,,-4.419057734368835,0.15384615384615385,0.08333333333333333,0.28910256410256413,0.2,2026,2025,True
00-0039849,Marvin Harrison Jr.,M.Harrison,WR,WR,ARI,2025,16,REG,0,0,0,0,0,0,0,3,1,14,0,,,0.2135667561669834,0.10344827586206896,0.34649122807017546,0.39771627344222626,0.2,2026,2025,True
00-0039850,Edgerrin Cooper,E.Cooper,LB,LB,GB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039851,Drake Maye,D.Maye,QB,QB,NE,2025,16,REG,44,31,380,2,10,25,0,0,0,0,0,14.748430786356934,-4.259177191008348,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039852,Jared Verse,J.Verse,DE,DL,LA,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039854,Darius Robinson,D.Robinson,DL,DL,ARI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039855,Jalen McMillan,J.McMillan,WR,WR,TB,2025,16,REG,0,0,0,0,1,1,0,3,2,15,0,,-0.46228136523859575,1.1818229330237955,0.12,0.0728476821192053,0.2309933774834437,0.2,2026,2025,True
00-0039859,Brandon Dorlus,B.Dorlus,DE,DL,ATL,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039860,Kool-Aid McKinstry,K.McKinstry,CB,DB,NO,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039861,Tyler Nubin,T.Nubin,SAF,DB,NYG,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039864,Dadrion Taylor-Demerson,D.Taylor-Demerson,SAF,DB,ARI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039867,Javon Bullard,J.Bullard,SAF,DB,GB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039868,Troy Franklin,T.Franklin,WR,WR,DEN,2025,16,REG,0,0,0,0,0,0,0,5,4,66,0,,,2.898952453280799,0.10869565217391304,0.14699331848552338,0.26593880120073593,0.2,2026,2025,True
00-0039872,Cole Bishop,C.Bishop,SAF,DB,BUF,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039874,Jaylen Wright,J.Wright,RB,RB,MIA,2025,16,REG,0,0,0,0,9,35,1,2,1,18,0,,-0.5213081353576854,1.6128467216622084,0.06896551724137931,-0.02681992337164751,0.08467432950191571,0.2,2026,2025,True
00-0039875,Ray Davis,R.Davis,RB,RB,BUF,2025,16,REG,0,0,0,0,3,14,0,2,2,20,0,,0.40965159342158586,1.7140281242318451,0.1111111111111111,0.03305785123966942,0.18980716253443525,0.2,2026,2025,True
00-0039880,Malik Washington,M.Washington,WR,WR,MIA,2025,16,REG,0,0,0,0,1,9,1,1,1,23,0,,2.461539462034125,1.7899461198830977,0.034482758620689655,0.019157088122605363,0.06513409961685823,0.2,2026,2025,True
00-0039886,T'Vondre Sweat,T.Sweat,DT,DL,TEN,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039888,Quinyon Mitchell,Q.Mitchell,CB,DB,PHI,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039890,Adonai Mitchell,A.Mitchell,WR,WR,NYJ,2025,16,REG,0,0,0,0,0,0,0,6,3,43,0,,,2.3962751930230297,0.17647058823529413,0.44171779141104295,0.5739083363406712,0.2,2026,2025,True
00-0039893,Brian Thomas Jr.,B.Thomas,WR,WR,JAX,2025,16,REG,0,0,0,0,0,0,0,3,2,18,0,,,0.7893659227993339,0.08571428571428572,0.08185053380782918,0.185866802236909,0.2,2026,2025,True
00-0039894,Xavier Worthy,X.Worthy,WR,WR,KC,2025,16,REG,0,0,0,0,1,0,0,3,2,41,0,,-0.565342862624675,3.1605182343628258,0.13636363636363635,0.42857142857142855,0.5045454545454545,0.2,2026,2025,True
00-0039898,Mike Sainristil,M.Sainristil,CB,DB,WAS,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039902,Chris Braswell,C.Braswell,LB,LB,TB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0039905,Graham Barton,G.Barton,C,OL,TB,2025,16,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
