player_name,team_abbr,position,position_family,overall,trait_grade,performance_grade,performance_weight,availability_adjustment,macabets_rating,rating_confidence,rating_source,roster_status,injury_status,gsis_id,depth_chart_team_override
Rayshawn Jenkins,PIT,FS,DB,77.0,76.6,,0.0,0.0,76.6,baseline,Madden 27 baseline,,,,False
Keeanu Benton,PIT,DT,DL,76.0,76.57,,0.0,0.0,76.57,baseline,Madden 27 baseline,ACT,,00-0039110,False
Kaleb Johnson,PIT,HB,RB,74.0,76.82,62.617088607594944,0.022400000000000003,0.0,76.5,baseline,Madden 27 + nflverse performance,ACT,,00-0040142,False
Max Iheanachor,PIT,LT,OL,75.0,76.11,,0.0,0.0,76.11,baseline,Madden 27 baseline,ACT,,00-0041482,False
Germie Bernard,PIT,WR,WR,74.0,75.97,,0.0,0.0,75.97,baseline,Madden 27 baseline,ACT,,00-0041489,False
Brandin Echols,PIT,CB,DB,75.0,75.77,,0.0,0.0,75.77,baseline,Madden 27 baseline,ACT,,00-0036504,False
Payton Wilson,PIT,LB,LB,75.0,75.65,,0.0,0.0,75.65,baseline,Madden 27 baseline,ACT,,00-0039741,False
Cole Holcomb,PIT,LB,LB,75.0,75.61,,0.0,0.0,75.61,baseline,Madden 27 baseline,ACT,,00-0035286,False
Darnell Washington,PIT,TE,TE,76.0,74.99,79.13235294117646,0.07166666666666667,0.0,75.29,baseline,Madden 27 + nflverse performance,ACT,,00-0038558,False
Cameron Johnston,PIT,P,ST,72.0,75.0,,0.0,0.0,75.0,baseline,Madden 27 baseline,ACT,,00-0033729,False
Malik Harrison,PIT,LB,LB,73.0,73.71,,0.0,0.0,73.71,baseline,Madden 27 baseline,ACT,,00-0036280,False
Gennings Dunker,PIT,LG,OL,72.0,73.49,,0.0,0.0,73.49,baseline,Madden 27 baseline,ACT,,00-0041396,False
Jack Sawyer,PIT,EDGE,DL,72.0,73.21,,0.0,0.0,73.21,baseline,Madden 27 baseline,ACT,,00-0040160,False
Roman Wilson,PIT,WR,WR,71.0,73.27,70.2092050209205,0.028000000000000004,0.0,73.18,baseline,Madden 27 + nflverse performance,ACT,,00-0039739,False
Daylen Everette,PIT,CB,DB,72.0,72.97,,0.0,0.0,72.97,baseline,Madden 27 baseline,ACT,,00-0041393,False
A.T. Perry,PIT,WR,WR,70.0,72.6,,0.0,0.0,72.6,baseline,Madden 27 baseline,ACT,,00-0038612,False
Ben Skowronek,PIT,WR,WR,70.0,72.53,62.38912133891214,0.008,0.0,72.45,baseline,Madden 27 + nflverse performance,ACT,,00-0036862,False
Broderick Jones,PIT,LT,OL,71.0,72.33,,0.0,0.0,72.33,baseline,Madden 27 baseline,ACT,,00-0039109,False
Eli Heidenreich,PIT,HB,RB,69.0,72.0,,0.0,0.0,72.0,baseline,Madden 27 baseline,ACT,,00-0041490,False
Dean Lowry,PIT,DT,DL,71.0,71.89,,0.0,0.0,71.89,baseline,Madden 27 baseline,ACT,,00-0032412,False
Logan Lee,PIT,DT,DL,70.0,71.44,,0.0,0.0,71.44,baseline,Madden 27 baseline,ACT,,00-0039389,False
Drew Allar,PIT,QB,QB,68.0,71.0,,0.0,0.0,71.0,baseline,Madden 27 baseline,RES,,00-0041565,False
Travis Homer,PIT,HB,RB,68.0,71.0,51.4746835443038,0.0008,0.0,70.98,baseline,Madden 27 + nflverse performance,ACT,,00-0035594,False
Brock Hoffman,PIT,RG,OL,69.0,70.75,,0.0,0.0,70.75,baseline,Madden 27 baseline,ACT,,00-0037336,False
Yahya Black,PIT,DT,DL,68.0,69.39,,0.0,0.0,69.39,baseline,Madden 27 baseline,ACT,,00-0040188,False
Jamin Davis,PIT,LB,LB,69.0,69.37,,0.0,0.0,69.37,baseline,Madden 27 baseline,ACT,,00-0036614,False
Donte Kent,PIT,CB,DB,68.0,69.35,,0.0,0.0,69.35,baseline,Madden 27 baseline,ACT,,00-0040232,False
Kaden Wetjen,PIT,WR,WR,68.0,69.3,,0.0,0.0,69.3,baseline,Madden 27 baseline,ACT,,00-0041397,False
Spencer Anderson,PIT,RG,OL,67.0,68.99,,0.0,0.0,68.99,baseline,Madden 27 baseline,ACT,,00-0038645,False
Mason Rudolph,PIT,QB,QB,66.0,69.0,64.01913580246914,0.0208,0.0,68.9,baseline,Madden 27 + nflverse performance,ACT,,00-0034771,False
Gabe Rubio,PIT,DT,DL,67.0,68.68,,0.0,0.0,68.68,baseline,Madden 27 baseline,ACT,,00-0041400,False
Robert Tonyan,PIT,TE,TE,67.0,67.95,53.875,0.0016666666666666668,0.0,67.93,baseline,Madden 27 + nflverse performance,ACT,,00-0033757,False
Kevin Jobity Jr.,PIT,DT,DL,66.0,67.61,,0.0,0.0,67.61,baseline,Madden 27 baseline,ACT,,00-0041261,False
Will Howard,PIT,QB,QB,64.0,67.0,,0.0,0.0,67.0,baseline,Madden 27 baseline,ACT,,00-0040203,False
Jack Driscoll,PIT,RT,OL,65.0,66.97,,0.0,0.0,66.97,baseline,Madden 27 baseline,ACT,,00-0036396,False
Robert Spears-Jennings,PIT,SS,DB,65.0,66.77,,0.0,0.0,66.77,baseline,Madden 27 baseline,ACT,,00-0041401,False
Esezi Otomewo,PIT,DT,DL,65.0,66.63,,0.0,0.0,66.63,baseline,Madden 27 baseline,ACT,,00-0037274,False
Lew Nichols,PIT,HB,RB,63.0,66.0,51.99367088607596,0.0,0.0,66.0,baseline,Madden 27 baseline,ACT,,00-0038409,False
Carson Bruener,PIT,LB,LB,64.0,65.79,,0.0,0.0,65.79,baseline,Madden 27 baseline,ACT,,00-0040231,False
Jaheim Bell,PIT,TE,TE,65.0,65.74,,0.0,0.0,65.74,baseline,Madden 27 baseline,ACT,,00-0039420,False
Jacoby Windmon,PIT,EDGE,DL,64.0,65.74,,0.0,0.0,65.74,baseline,Madden 27 baseline,,,,False
Dylan Cook,PIT,RT,OL,63.0,65.17,,0.0,0.0,65.17,baseline,Madden 27 baseline,ACT,,00-0037480,False
D'Shawn Jamison,PIT,CB,DB,63.0,65.15,,0.0,0.0,65.15,baseline,Madden 27 baseline,ACT,,00-0038877,False
Brandon Smith,PIT,WR,WR,62.0,64.63,,0.0,0.0,64.63,baseline,Madden 27 baseline,ACT,,00-0036775,False
Tamon Lynum,PIT,CB,DB,62.0,64.28,,0.0,0.0,64.28,baseline,Madden 27 baseline,ACT,,00-0041488,False
Sebastian Castro,PIT,FS,DB,62.0,64.26,,0.0,0.0,64.26,baseline,Madden 27 baseline,ACT,,00-0040527,False
Lake McRee,PIT,TE,TE,61.0,62.97,,0.0,0.0,62.97,baseline,Madden 27 baseline,ACT,,00-0041263,False
Riley Nowakowski,PIT,TE,TE,61.0,62.9,,0.0,0.0,62.9,baseline,Madden 27 baseline,ACT,,00-0041398,False
Greg Crippen,PIT,C,OL,58.0,61.0,,0.0,0.0,61.0,baseline,Madden 27 baseline,ACT,,00-0041430,False
Christian Kuntz,PIT,LS,ST,62.0,59.0,,0.0,0.0,59.0,baseline,Madden 27 baseline,ACT,,00-0034051,False
Ryan McCollum,PIT,C,OL,54.0,57.0,,0.0,0.0,57.0,baseline,Madden 27 baseline,ACT,,00-0036783,False
Jaxon Smith-Njigba,SEA,WR,WR,99.0,98.27,94.38284518828452,0.2,0.0,97.49,medium,Madden 27 + nflverse performance,ACT,,00-0038543,False
Devon Witherspoon,SEA,CB,DB,91.0,90.08,,0.0,0.0,90.08,baseline,Madden 27 baseline,ACT,,00-0039169,False
Michael Dickson,SEA,P,ST,85.0,88.0,,0.0,0.0,88.0,baseline,Madden 27 baseline,ACT,,00-0034160,False
Leonard Williams,SEA,DT,DL,88.0,87.11,,0.0,0.0,87.11,baseline,Madden 27 baseline,ACT,,00-0031933,False
Jason Myers,SEA,K,ST,84.0,87.0,,0.0,0.0,87.0,baseline,Madden 27 baseline,ACT,,00-0031492,False
Sam Darnold,SEA,QB,QB,87.0,87.62,82.24135802469137,0.1908,0.0,86.59,medium,Madden 27 + nflverse performance,ACT,,00-0034869,False
DeMarcus Lawrence,SEA,EDGE,DL,87.0,86.32,,0.0,0.0,86.32,baseline,Madden 27 baseline,ACT,,00-0031411,False
Byron Murphy II,SEA,DT,DL,85.0,84.93,,0.0,0.0,84.93,baseline,Madden 27 baseline,ACT,,00-0039309,False
Nick Emmanwori,SEA,SS,DB,86.0,84.83,,0.0,0.0,84.83,baseline,Madden 27 baseline,ACT,,00-0040733,False
Julian Love,SEA,SS,DB,85.0,84.35,,0.0,0.0,84.35,baseline,Madden 27 baseline,ACT,,00-0034974,False
Zach Charbonnet,SEA,HB,RB,83.0,83.79,84.15506329113926,0.1472,0.0,83.84,medium,Madden 27 + nflverse performance,ACT,,00-0039165,False
Cooper Kupp,SEA,WR,WR,83.0,83.91,81.76150627615064,0.09333333333333334,0.0,83.71,baseline,Madden 27 + nflverse performance,ACT,,00-0033908,False
Abraham Lucas,SEA,RT,OL,83.0,83.69,,0.0,0.0,83.69,baseline,Madden 27 baseline,ACT,,00-0037812,False
Ernest Jones IV,SEA,LB,LB,84.0,83.54,,0.0,0.0,83.54,baseline,Madden 27 baseline,ACT,,00-0036994,False
Charles Cross,SEA,LT,OL,83.0,83.5,,0.0,0.0,83.5,baseline,Madden 27 baseline,ACT,,00-0037821,False
Rashid Shaheed,SEA,WR,WR,79.0,79.8,86.03138075313807,0.12266666666666666,0.0,80.56,medium,Madden 27 + nflverse performance,ACT,,00-0037545,False
Jarran Reed,SEA,DT,DL,78.0,78.18,,0.0,0.0,78.18,baseline,Madden 27 baseline,ACT,,00-0032387,False
Josh Jobe,SEA,CB,DB,77.0,77.7,,0.0,0.0,77.7,baseline,Madden 27 baseline,ACT,,00-0037137,False
Jadarian Price,SEA,HB,RB,75.0,77.34,,0.0,0.0,77.34,baseline,Madden 27 baseline,ACT,,00-0041512,False
Derick Hall,SEA,EDGE,DL,77.0,77.12,,0.0,0.0,77.12,baseline,Madden 27 baseline,ACT,,00-0039047,False
Uchenna Nwosu,SEA,EDGE,DL,76.0,76.62,,0.0,0.0,76.62,baseline,Madden 27 baseline,ACT,,00-0034350,False
Tory Horton,SEA,WR,WR,75.0,76.65,72.5,0.029333333333333336,0.0,76.53,baseline,Madden 27 + nflverse performance,ACT,,00-0040648,False
A.J. Barner,SEA,TE,TE,75.0,74.4,89.53676470588235,0.11333333333333334,0.0,76.12,medium,Madden 27 + nflverse performance,ACT,,00-0039793,False
Emanuel Wilson,SEA,HB,RB,73.0,75.84,78.33227848101266,0.1,0.0,76.09,baseline,Madden 27 + nflverse performance,ACT,,00-0038797,False
Drake Thomas,SEA,LB,LB,75.0,75.98,,0.0,0.0,75.98,baseline,Madden 27 baseline,ACT,,00-0038922,False
Grey Zabel,SEA,LG,OL,75.0,75.85,,0.0,0.0,75.85,baseline,Madden 27 baseline,ACT,,00-0040639,False
Tyrice Knight,SEA,LB,LB,75.0,75.46,,0.0,0.0,75.46,baseline,Madden 27 baseline,ACT,,00-0039815,False
Ty Okada,SEA,FS,DB,75.0,75.32,,0.0,0.0,75.32,baseline,Madden 27 baseline,ACT,,00-0038765,False
Bud Clark,SEA,FS,DB,75.0,75.28,,0.0,0.0,75.28,baseline,Madden 27 baseline,ACT,,00-0041463,False
Dante Fowler Jr,SEA,EDGE,DL,75.0,75.08,,0.0,0.0,75.08,baseline,Madden 27 baseline,ACT,,00-0032052,False
Josh Jones,SEA,LT,OL,71.0,72.96,,0.0,0.0,72.96,baseline,Madden 27 baseline,ACT,,00-0036363,False
Anthony Bradford,SEA,RG,OL,72.0,72.85,,0.0,0.0,72.85,baseline,Madden 27 baseline,ACT,,00-0039020,False
Julian Neal,SEA,CB,DB,71.0,72.58,,0.0,0.0,72.58,baseline,Madden 27 baseline,ACT,,00-0040873,False
Noah Igbinoghene,SEA,CB,DB,71.0,72.22,,0.0,0.0,72.22,baseline,Madden 27 baseline,ACT,,00-0036287,False
Christian Haynes,SEA,LG,OL,71.0,72.14,,0.0,0.0,72.14,baseline,Madden 27 baseline,ACT,,00-0039839,False
Beau Stephens,SEA,RG,OL,70.0,71.7,,0.0,0.0,71.7,baseline,Madden 27 baseline,ACT,,00-0040882,False
Robbie Ouzts,SEA,FB,RB,73.0,71.63,51.99367088607596,0.0,0.0,71.63,baseline,Madden 27 baseline,ACT,,00-0040649,False
Jake Bobo,SEA,WR,WR,69.0,71.65,54.26778242677825,0.002666666666666667,0.0,71.6,baseline,Madden 27 + nflverse performance,ACT,,00-0038752,False
Elijah Arroyo,SEA,TE,TE,71.0,71.02,73.9375,0.043333333333333335,0.0,71.15,baseline,Madden 27 + nflverse performance,ACT,,00-0040739,False
Velus Jones Jr,SEA,HB,RB,68.0,71.0,52.67364016736402,0.0,0.0,71.0,baseline,Madden 27 baseline,ACT,,00-0037745,False
Jalen Sundell,SEA,C,OL,69.0,70.83,,0.0,0.0,70.83,baseline,Madden 27 baseline,ACT,,00-0039926,False
Rylie Mills,SEA,DT,DL,69.0,70.57,,0.0,0.0,70.57,baseline,Madden 27 baseline,ACT,,00-0040647,False
Nehemiah Pritchett,SEA,CB,DB,69.0,70.52,,0.0,0.0,70.52,baseline,Madden 27 baseline,ACT,,00-0039795,False
Rodney Thomas II,SEA,SS,DB,69.0,70.47,,0.0,0.0,70.47,baseline,Madden 27 baseline,ACT,,00-0037323,False
George Holani,SEA,HB,RB,67.0,70.0,66.35126582278481,0.0176,0.0,69.94,baseline,Madden 27 + nflverse performance,ACT,,00-0039299,False
Ricky White III,SEA,WR,WR,67.0,69.75,,0.0,0.0,69.75,baseline,Madden 27 baseline,ACT,,00-0040653,False
Chris Paul Jr,SEA,LB,LB,68.0,69.33,,0.0,0.0,69.33,baseline,Madden 27 baseline,ACT,,00-0037092,False
Emmanuel Henderson Jr.,SEA,WR,WR,67.0,69.31,,0.0,0.0,69.31,baseline,Madden 27 baseline,ACT,,00-0040895,False
Mike Morris,SEA,DT,DL,68.0,69.27,,0.0,0.0,69.27,baseline,Madden 27 baseline,ACT,,00-0038591,False
Jalen Milroe,SEA,QB,QB,66.0,69.0,55.86481481481482,0.0,0.0,69.0,baseline,Madden 27 baseline,ACT,,00-0040673,False
Drew Lock,SEA,QB,QB,66.0,69.0,56.11172839506173,0.0012000000000000001,0.0,68.98,baseline,Madden 27 + nflverse performance,ACT,,00-0035704,False
Michael Dansby,SEA,CB,DB,67.0,68.77,,0.0,0.0,68.77,baseline,Madden 27 baseline,ACT,,00-0040910,False
D'Anthony Bell,SEA,FS,DB,67.0,68.61,,0.0,0.0,68.61,baseline,Madden 27 baseline,ACT,,00-0037332,False
Andre Fuller,SEA,CB,DB,67.0,68.54,,0.0,0.0,68.54,baseline,Madden 27 baseline,ACT,,00-0040903,False
Jamie Sheriff,SEA,EDGE,DL,67.0,68.36,,0.0,0.0,68.36,baseline,Madden 27 baseline,ACT,,00-0039944,False
Shemar Jean-Charles,SEA,CB,DB,66.0,67.94,,0.0,0.0,67.94,baseline,Madden 27 baseline,ACT,,00-0036645,False
Olusegun Oluwatimi,SEA,C,OL,66.0,67.75,,0.0,0.0,67.75,baseline,Madden 27 baseline,,,,False
Eric Saubert,SEA,TE,TE,67.0,67.79,61.029411764705884,0.011666666666666667,0.0,67.71,baseline,Madden 27 + nflverse performance,ACT,,00-0033576,False
Bryce Cabeldue,SEA,LG,OL,66.0,67.51,,0.0,0.0,67.51,baseline,Madden 27 baseline,ACT,,00-0040650,False
Cody White,SEA,WR,WR,64.0,67.0,62.86401673640168,0.005333333333333334,0.0,66.98,baseline,Madden 27 + nflverse performance,ACT,,00-0035891,False
Bobby Hart,SEA,LT,OL,64.0,66.84,,0.0,0.0,66.84,baseline,Madden 27 baseline,ACT,,00-0031622,False
Maxen Hook,SEA,FS,DB,65.0,66.78,,0.0,0.0,66.78,baseline,Madden 27 baseline,ACT,,00-0040026,False
Deven Eastern,SEA,DT,DL,64.0,66.6,,0.0,0.0,66.6,baseline,Madden 27 baseline,ACT,,00-0040904,False
Connor O'Toole,SEA,EDGE,DL,64.0,65.73,,0.0,0.0,65.73,baseline,Madden 27 baseline,ACT,,00-0040061,False
Nick Vannett,SEA,TE,TE,64.0,65.6,,0.0,0.0,65.6,baseline,Madden 27 baseline,,,,False
Chazz Surratt,SEA,LB,LB,64.0,65.54,,0.0,0.0,65.54,baseline,Madden 27 baseline,ACT,,00-0037003,False
AJ Finley,SEA,SS,DB,63.0,65.46,,0.0,0.0,65.46,baseline,Madden 27 baseline,ACT,,00-0038866,False
Logan Brown,SEA,RT,OL,63.0,65.03,,0.0,0.0,65.03,baseline,Madden 27 baseline,ACT,,00-0040495,False
Brandon Pili,SEA,DT,DL,63.0,64.57,,0.0,0.0,64.57,baseline,Madden 27 baseline,ACT,,00-0038694,False
Federico Maranges,SEA,C,OL,61.0,63.58,,0.0,0.0,63.58,baseline,Madden 27 baseline,E14,,00-0040764,False
Amari Kight,SEA,RT,OL,60.0,62.85,,0.0,0.0,62.85,baseline,Madden 27 baseline,ACT,,00-0040059,False
Jared Ivey,SEA,EDGE,DL,59.0,62.0,,0.0,0.0,62.0,baseline,Madden 27 baseline,ACT,,00-0040056,False
Patrick O'Connell,SEA,LB,LB,57.0,59.54,,0.0,0.0,59.54,baseline,Madden 27 baseline,ACT,,00-0038764,False
Chris Stoll,SEA,LS,ST,62.0,59.0,,0.0,0.0,59.0,baseline,Madden 27 baseline,ACT,,00-0038769,False
Trent Williams,SF,LT,OL,96.0,95.51,,0.0,0.0,95.51,baseline,Madden 27 baseline,ACT,,00-0027857,False
Christian McCaffrey,SF,HB,RB,97.0,95.87,93.73417721518987,0.2,0.0,95.44,medium,Madden 27 + nflverse performance,ACT,,00-0033280,False
Fred Warner,SF,LB,LB,97.0,95.08,,0.0,0.0,95.08,baseline,Madden 27 baseline,ACT,,00-0034815,False
Nick Bosa,SF,EDGE,DL,94.0,93.64,,0.0,0.0,93.64,baseline,Madden 27 baseline,ACT,,00-0035717,False
George Kittle,SF,TE,TE,96.0,93.0,87.25367647058823,0.11499999999999999,0.0,92.34,medium,Madden 27 + nflverse performance,ACT,,00-0033288,False
Mike Evans,SF,WR,WR,91.0,90.67,79.10460251046027,0.08266666666666667,0.0,89.71,baseline,Madden 27 + nflverse performance,ACT,,00-0031408,False
Dre Greenlaw,SF,LB,LB,87.0,86.6,,0.0,0.0,86.6,baseline,Madden 27 baseline,ACT,,00-0034982,False
Brock Purdy,SF,QB,QB,85.0,86.13,79.15493827160495,0.11359999999999999,0.0,85.34,medium,Madden 27 + nflverse performance,ACT,,00-0037834,False
Kyle Juszczyk,SF,FB,RB,88.0,85.34,62.26265822784811,0.0016,0.0,85.3,baseline,Madden 27 + nflverse performance,ACT,,00-0029892,False
Dominick Puni,SF,RG,OL,82.0,82.05,,0.0,0.0,82.05,baseline,Madden 27 baseline,ACT,,00-0039351,False
Colton McKivitz,SF,RT,OL,81.0,82.02,,0.0,0.0,82.02,baseline,Madden 27 baseline,ACT,,00-0036256,False
Deommodore Lenoir,SF,CB,DB,81.0,81.32,,0.0,0.0,81.32,baseline,Madden 27 baseline,ACT,,00-0036563,False
Ricky Pearsall,SF,WR,WR,80.0,80.9,73.418410041841,0.07066666666666667,0.0,80.37,baseline,Madden 27 + nflverse performance,ACT,,00-0039916,False
Eddy Pineiro,SF,K,ST,77.0,80.0,,0.0,0.0,80.0,baseline,Madden 27 baseline,ACT,,00-0034173,False
Deebo Samuel Sr,SF,WR,WR,77.0,77.84,89.19874476987448,0.132,0.0,79.34,medium,Madden 27 + nflverse performance,,,,False
Christian Kirk,SF,WR,WR,78.0,79.41,73.43096234309624,0.06933333333333334,0.0,79.0,baseline,Madden 27 + nflverse performance,ACT,,00-0034775,False
Corliss Waitman,SF,P,ST,76.0,79.0,,0.0,0.0,79.0,baseline,Madden 27 baseline,ACT,,00-0035821,False
Brandon Aiyuk,SF,WR,WR,77.0,78.68,,0.0,0.0,78.68,baseline,Madden 27 baseline,,,,False
Osa Odighizuwa,SF,DT,DL,77.0,77.75,,0.0,0.0,77.75,baseline,Madden 27 baseline,ACT,,00-0036942,False
Renardo Green,SF,CB,DB,77.0,77.67,,0.0,0.0,77.67,baseline,Madden 27 baseline,ACT,,00-0039345,False
Mykel Williams,SF,EDGE,DL,77.0,77.67,,0.0,0.0,77.67,baseline,Madden 27 baseline,ACT,,00-0040660,False
Demarcus Robinson,SF,WR,WR,76.0,77.54,74.2510460251046,0.04666666666666667,0.0,77.39,baseline,Madden 27 + nflverse performance,ACT,,00-0032775,False
Mac Jones,SF,QB,QB,75.0,77.37,74.94506172839506,0.1156,0.0,77.09,medium,Madden 27 + nflverse performance,ACT,,00-0036972,False
Jake Brendel,SF,C,OL,76.0,77.05,,0.0,0.0,77.05,baseline,Madden 27 baseline,ACT,,00-0032701,False
Nate Hobbs,SF,CB,DB,76.0,77.03,,0.0,0.0,77.03,baseline,Madden 27 baseline,ACT,,00-0036871,False
Jack Jones,SF,CB,DB,76.0,76.79,,0.0,0.0,76.79,baseline,Madden 27 baseline,ACT,,00-0038039,False
De'Zhaun Stribling,SF,WR,WR,74.0,76.09,,0.0,0.0,76.09,baseline,Madden 27 baseline,ACT,,00-0041035,False
Upton Stout,SF,CB,DB,75.0,75.97,,0.0,0.0,75.97,baseline,Madden 27 baseline,ACT,,00-0040152,False
Romello Height,SF,EDGE,DL,75.0,75.76,,0.0,0.0,75.76,baseline,Madden 27 baseline,RES,,00-0041556,False
Khalil Herbert,SF,HB,RB,73.0,75.82,60.819620253164565,0.0128,0.0,75.63,baseline,Madden 27 + nflverse performance,,,,False
Jordan James,SF,HB,RB,73.0,75.59,,0.0,0.0,75.59,baseline,Madden 27 baseline,ACT,,00-0040177,False
Kaelon Black,SF,HB,RB,72.0,75.0,,0.0,0.0,75.0,baseline,Madden 27 baseline,ACT,,00-0041052,False
Isaac Guerendo,SF,HB,RB,72.0,75.0,51.99367088607596,0.0,0.0,75.0,baseline,Madden 27 baseline,ACT,,00-0039363,False
Ji'Ayir Brown,SF,SS,DB,74.0,74.97,,0.0,0.0,74.97,baseline,Madden 27 baseline,ACT,,00-0038554,False
Malik Mustapha,SF,FS,DB,74.0,74.06,,0.0,0.0,74.06,baseline,Madden 27 baseline,ACT,,00-0039360,False
Ashtyn Davis,SF,FS,DB,73.0,74.05,,0.0,0.0,74.05,baseline,Madden 27 baseline,ACT,,00-0036329,False
Keion White,SF,EDGE,DL,73.0,73.99,,0.0,0.0,73.99,baseline,Madden 27 baseline,ACT,,00-0039148,False
Kevin Givens,SF,DT,DL,73.0,73.88,,0.0,0.0,73.88,baseline,Madden 27 baseline,,,,False
Jacob Cowing,SF,WR,WR,71.0,73.47,,0.0,0.0,73.47,baseline,Madden 27 baseline,ACT,,00-0039365,False
Marques Sigle,SF,SS,DB,73.0,73.45,,0.0,0.0,73.45,baseline,Madden 27 baseline,ACT,,00-0040185,False
Gracen Halton,SF,DT,DL,72.0,73.45,,0.0,0.0,73.45,baseline,Madden 27 baseline,RES,,00-0041557,False
Alfred Collins,SF,DT,DL,72.0,72.66,,0.0,0.0,72.66,baseline,Madden 27 baseline,ACT,,00-0040721,False
Jake Tonges,SF,TE,TE,72.0,71.77,82.55514705882352,0.07666666666666667,0.0,72.6,baseline,Madden 27 + nflverse performance,ACT,,00-0037112,False
Cam Sample,SF,EDGE,DL,71.0,72.57,,0.0,0.0,72.57,baseline,Madden 27 baseline,,,,False
Nick Martin,SF,LB,LB,71.0,71.93,,0.0,0.0,71.93,baseline,Madden 27 baseline,ACT,,00-0040135,False
Darrick Forrest,SF,FS,DB,71.0,71.65,,0.0,0.0,71.65,baseline,Madden 27 baseline,RES,,00-0036638,False
Robert Jones,SF,RG,OL,70.0,71.48,,0.0,0.0,71.48,baseline,Madden 27 baseline,ACT,,00-0036596,False
Tatum Bethune,SF,LB,LB,70.0,71.46,,0.0,0.0,71.46,baseline,Madden 27 baseline,ACT,,00-0039435,False
Ephesians Prysock,SF,CB,DB,70.0,71.35,,0.0,0.0,71.35,baseline,Madden 27 baseline,ACT,,00-0041068,False
Jordan Watkins,SF,WR,WR,69.0,71.41,55.38493723849373,0.004,0.0,71.35,baseline,Madden 27 + nflverse performance,ACT,,00-0040172,False
Darrell Luter Jr,SF,CB,DB,69.0,70.47,,0.0,0.0,70.47,baseline,Madden 27 baseline,ACT,,00-0038594,False
Malik Turner,SF,WR,WR,68.0,70.5,50.979079497907954,0.0013333333333333335,0.0,70.47,baseline,Madden 27 + nflverse performance,ACT,,00-0034867,False
CJ West,SF,DT,DL,69.0,70.46,,0.0,0.0,70.46,baseline,Madden 27 baseline,ACT,,00-0040711,False
Enrique Cruz Jr.,SF,RT,OL,68.0,69.83,,0.0,0.0,69.83,baseline,Madden 27 baseline,ACT,,00-0041090,False
Sam Okuayinonu,SF,EDGE,DL,68.0,69.59,,0.0,0.0,69.59,baseline,Madden 27 baseline,ACT,,00-0037602,False
Brandon Parker,SF,RT,OL,67.0,68.91,,0.0,0.0,68.91,baseline,Madden 27 baseline,ACT,,00-0034763,False
Colton Dowell,SF,WR,WR,66.0,68.84,,0.0,0.0,68.84,baseline,Madden 27 baseline,ACT,,00-0038632,False
Carver Willis,SF,LG,OL,67.0,68.68,,0.0,0.0,68.68,baseline,Madden 27 baseline,ACT,,00-0041061,False
Jaden Dugger,SF,LB,LB,67.0,68.63,,0.0,0.0,68.63,baseline,Madden 27 baseline,ACT,,00-0041078,False
Connor Colby,SF,LG,OL,67.0,68.58,,0.0,0.0,68.58,baseline,Madden 27 baseline,ACT,,00-0040245,False
Vederian Lowe,SF,LT,OL,66.0,68.39,,0.0,0.0,68.39,baseline,Madden 27 baseline,ACT,,00-0037287,False
Siran Neal,SF,SS,DB,66.0,67.93,,0.0,0.0,67.93,baseline,Madden 27 baseline,ACT,,00-0034391,False
Luke Gifford,SF,LB,LB,66.0,67.13,,0.0,0.0,67.13,baseline,Madden 27 baseline,ACT,,00-0035413,False
Austen Pleasants,SF,LT,OL,65.0,67.13,,0.0,0.0,67.13,baseline,Madden 27 baseline,ACT,,00-0035829,False
Quinton Bell,SF,EDGE,DL,66.0,66.82,,0.0,0.0,66.82,baseline,Madden 27 baseline,,,,False
Jalen Graham,SF,LB,LB,65.0,66.75,,0.0,0.0,66.75,baseline,Madden 27 baseline,ACT,,00-0038648,False
Patrick McMorris,SF,FS,DB,64.0,66.18,,0.0,0.0,66.18,baseline,Madden 27 baseline,ACT,,00-0039881,False
Jon Weeks,SF,LS,ST,69.0,66.0,,0.0,0.0,66.0,baseline,Madden 27 baseline,ACT,,00-0027224,False
Kurtis Rourke,SF,QB,QB,63.0,66.0,,0.0,0.0,66.0,baseline,Madden 27 baseline,ACT,,00-0040589,False
Luke Farrell,SF,TE,TE,64.0,65.48,70.91544117647058,0.023333333333333334,0.0,65.61,baseline,Madden 27 + nflverse performance,ACT,,00-0036887,False
Nick Zakelj,SF,LG,OL,63.0,64.61,,0.0,0.0,64.61,baseline,Madden 27 baseline,ACT,,00-0037831,False
Brayden Willis,SF,TE,TE,63.0,64.55,52.106617647058826,0.0016666666666666668,0.0,64.53,baseline,Madden 27 + nflverse performance,ACT,,00-0038643,False
Garret Wallow,SF,LB,LB,62.0,64.44,,0.0,0.0,64.44,baseline,Madden 27 baseline,ACT,,00-0036844,False
Brett Toth,SF,C,OL,62.0,64.38,,0.0,0.0,64.38,baseline,Madden 27 baseline,ACT,,00-0035743,False
Tristan Wirfs,TB,LT,OL,95.0,94.51,,0.0,0.0,94.51,baseline,Madden 27 baseline,ACT,,00-0036406,False
Vita Vea,TB,DT,DL,94.0,92.07,,0.0,0.0,92.07,baseline,Madden 27 baseline,ACT,,00-0034773,False
Antoine Winfield Jr,TB,FS,DB,93.0,90.98,,0.0,0.0,90.98,baseline,Madden 27 baseline,ACT,,00-0036411,False
