fighter,division,sample,head_landed_per_min,head_accuracy,head_absorbed_per_min,head_accuracy_allowed,body_landed_per_min,body_accuracy,body_absorbed_per_min,body_accuracy_allowed,leg_landed_per_min,leg_accuracy,leg_absorbed_per_min,leg_accuracy_allowed,distance_landed_per_min,distance_accuracy,distance_absorbed_per_min,distance_accuracy_allowed,clinch_landed_per_min,clinch_accuracy,clinch_absorbed_per_min,clinch_accuracy_allowed,ground_landed_per_min,ground_accuracy,ground_absorbed_per_min,ground_accuracy_allowed,power_kd_per100_sig,kd_absorbed_per100_sig,close_landed_per_min,close_accuracy,close_absorbed_per_min,close_accuracy_allowed,data_completeness,head_landed_per_min_pct,head_accuracy_pct,head_absorbed_per_min_pct,head_accuracy_allowed_pct,body_landed_per_min_pct,body_accuracy_pct,body_absorbed_per_min_pct,body_accuracy_allowed_pct,leg_landed_per_min_pct,leg_accuracy_pct,leg_absorbed_per_min_pct,leg_accuracy_allowed_pct,distance_landed_per_min_pct,distance_accuracy_pct,distance_absorbed_per_min_pct,distance_accuracy_allowed_pct,close_landed_per_min_pct,close_accuracy_pct,close_absorbed_per_min_pct,close_accuracy_allowed_pct,power_kd_per100_sig_pct,kd_absorbed_per100_sig_pct,head_attack_score,head_defense_score,body_attack_score,body_defense_score,leg_attack_score,leg_defense_score,distance_attack_score,distance_defense_score,close_attack_score,close_defense_score,power_score,knockdown_resistance_score
Gilbert Burns,Men’s Welterweight,8,1.9604395604395604,0.4137291280148423,3.7362637362637363,0.44831223628691985,0.6681318681318681,0.8,0.756043956043956,0.7610619469026548,0.589010989010989,0.8072289156626506,0.5098901098901099,0.90625,2.804395604395604,0.4848024316109423,4.351648351648351,0.4833984375,0.24615384615384617,0.8,0.26373626373626374,0.75,0.16703296703296702,0.7916666666666666,0.3868131868131868,0.7213114754098361,0.0,1.054481546572935,0.41318681318681316,0.7966101694915254,0.6505494505494506,0.7326732673267327,1.0,27.27272727272727,53.06122448979592,16.161616161616166,22.448979591836736,41.41414141414141,78.57142857142857,39.3939393939394,25.510204081632654,56.56565656565656,31.182795698924732,53.535353535353536,32.98969072164948,42.42424242424242,71.71717171717171,22.22222222222223,21.212121212121204,27.27272727272727,77.08333333333334,51.515151515151516,41.48936170212766,22.95918367346939,16.3265306122449,40.16697588126159,19.30529787672645,59.99278499278499,32.45207173778603,43.874226132290644,43.26252212850151,57.070707070707066,21.717171717171716,52.178030303030305,46.502256608639584,22.95918367346939,16.3265306122449
Charles Radtke,Men’s Welterweight,7,2.1215469613259668,0.5059288537549407,1.160220994475138,0.34146341463414637,0.13259668508287292,0.8,0.7624309392265193,0.6216216216216216,0.24861878453038674,0.8823529411764706,0.5303867403314917,0.6666666666666666,1.6740331491712706,0.47417840375586856,1.707182320441989,0.3992248062015504,0.19889502762430938,0.5454545454545454,0.46408839779005523,0.6363636363636364,0.6298342541436464,0.8444444444444444,0.281767955801105,0.68,1.3245033112582782,1.3513513513513513,0.8287292817679558,0.746268656716418,0.7458563535911602,0.6521739130434783,1.0,36.36363636363637,86.73469387755102,86.86868686868686,69.89795918367346,6.0606060606060606,78.57142857142857,37.37373737373738,76.53061224489795,25.252525252525253,62.903225806451616,51.515151515151516,92.78350515463917,17.17171717171717,66.66666666666666,83.83838383838383,72.72727272727273,60.60606060606061,55.208333333333336,37.37373737373738,74.46808510638299,87.75510204081633,11.224489795918364,61.5491651205937,78.38332302618016,42.316017316017316,56.95217480931767,44.07787552948844,72.14932833489534,41.91919191919192,78.28282828282829,57.90719696969697,55.92091124006018,87.75510204081633,11.224489795918364
Elizeu Zaleski dos Santos,Men’s Welterweight,8,2.2206329340246738,0.3344103392568659,2.488825317360987,0.3979416809605489,0.9333094940103701,0.6492537313432836,0.7509386733416771,0.6481481481481481,0.9869479706776327,0.8288288288288288,0.8474879313427498,0.8977272727272727,3.1110316467012336,0.4096045197740113,3.3148578580368318,0.4510948905109489,0.6436617200071518,0.6593406593406593,0.26819238333631323,0.8064516129032258,0.38619703200429106,0.5538461538461539,0.5042016806722689,0.746031746031746,0.0,0.5249343832020997,1.0298587520114428,0.6153846153846154,0.7723940640085821,0.7659574468085106,1.0,40.4040404040404,21.428571428571427,38.38383838383838,45.91836734693879,65.65656565656566,27.55102040816326,42.42424242424242,67.34693877551021,79.7979797979798,39.784946236559136,24.24242424242425,37.11340206185568,50.505050505050505,30.303030303030305,36.36363636363636,41.41414141414142,67.67676767676768,17.708333333333336,34.34343434343435,29.787234042553195,22.95918367346939,31.63265306122449,30.916305916305916,42.15110286538858,46.603793032364464,54.885590599876316,59.79146301726947,30.677913152139965,40.4040404040404,38.888888888888886,42.692550505050505,32.065334192993774,22.95918367346939,31.63265306122449
Jonathan Micallef,Men’s Welterweight,3,2.700129813933362,0.35374149659863946,2.2847252271743836,0.34375,1.194288186932064,0.7931034482758621,0.5452185201211597,0.4883720930232558,0.23366508005192557,0.8181818181818182,0.9606231068801385,0.9024390243902439,3.7646040675032455,0.4239766081871345,3.504976200778884,0.4179566563467492,0.3115534400692341,0.7058823529411765,0.2077022933794894,0.6153846153846154,0.05192557334487235,0.5,0.07788836001730852,0.75,0.6289308176100629,0.0,0.36347901341410643,0.6666666666666666,0.28559065339679796,0.6470588235294118,1.0,60.60606060606061,28.57142857142857,48.48484848484848,68.36734693877551,82.82828282828282,75.51020408163265,66.66666666666667,94.89795918367346,20.2020202020202,35.483870967741936,18.181818181818187,35.05154639175258,65.65656565656566,36.36363636363637,34.34343434343435,62.62626262626263,22.22222222222222,26.5625,81.81818181818181,76.59574468085107,68.36734693877551,79.08163265306122,44.58874458874459,58.42609771181199,79.16924345495774,80.78231292517006,27.84294558488107,26.616682286785384,51.01010101010101,48.48484848484849,24.39236111111111,79.20696324951643,68.36734693877551,79.08163265306122
Daniil Donchenko,Men’s Welterweight,3,3.4571062740076828,0.45454545454545453,2.266325224071703,0.2706422018348624,2.1126760563380285,0.7746478873239436,0.46094750320102434,0.46153846153846156,2.496798975672215,0.9558823529411765,0.0768245838668374,1.0,6.376440460947504,0.6125461254612546,2.4199743918053778,0.27391304347826084,0.88348271446863,0.696969696969697,0.38412291933418696,0.625,0.8066581306017926,0.6363636363636364,0.0,,1.9047619047619047,0.0,1.6901408450704227,0.6666666666666666,0.38412291933418696,0.625,1.0,82.82828282828282,74.48979591836735,49.494949494949495,92.85714285714285,98.98989898989899,69.38775510204081,77.77777777777777,96.93877551020408,98.98989898989899,82.79569892473118,94.94949494949495,6.701030927835053,96.96969696969697,95.95959595959596,67.67676767676768,97.97979797979798,89.8989898989899,26.5625,74.74747474747474,85.1063829787234,91.83673469387756,79.08163265306122,78.65903937332509,71.17604617604617,84.1888270459699,87.35827664399093,90.89279895731508,50.825262938665,96.46464646464646,82.82828282828282,58.23074494949495,79.92692886309908,91.83673469387756,79.08163265306122
Jacobe Smith,Men’s Welterweight,3,4.893350062735257,0.5803571428571429,1.9573400250941029,0.4262295081967213,1.1292346298619824,0.8333333333333334,0.6022584692597239,0.6153846153846154,0.8281053952321205,0.7857142857142857,1.053952321204517,0.9333333333333333,4.215809284818068,0.5656565656565656,3.0112923462986196,0.5263157894736842,0.15056461731493098,1.0,0.30112923462986196,0.8,2.4843161856963616,0.7674418604651163,0.30112923462986196,0.5,1.098901098901099,0.0,2.6348808030112925,0.7777777777777778,0.6022584692597239,0.6153846153846154,1.0,93.93939393939394,95.91836734693877,61.61616161616162,31.63265306122449,80.8080808080808,87.75510204081633,59.5959595959596,77.55102040816325,72.72727272727273,21.50537634408602,14.141414141414131,24.742268041237114,78.78787878787878,93.93939393939394,45.45454545454545,12.121212121212125,94.94949494949495,72.39583333333334,57.57575757575757,87.23404255319149,84.6938775510204,79.08163265306122,94.92888064316635,46.624407338693054,84.28159142444856,68.57349000206142,47.116324535679375,19.44184109132562,86.36363636363636,28.78787878787879,83.67266414141415,72.40490006447453,84.6938775510204,79.08163265306122
Geoff Neal,Men’s Welterweight,8,4.209860935524652,0.48826979472140764,3.5777496839443743,0.36005089058524176,0.46776232616940583,0.7115384615384616,1.6182048040455121,0.7852760736196319,0.40455120101137804,0.9411764705882353,0.7332490518331227,0.9206349206349206,4.450063211125158,0.5057471264367817,5.195954487989886,0.43816631130063965,0.5436156763590392,0.7049180327868853,0.695322376738306,0.7746478873239436,0.08849557522123895,0.6363636363636364,0.03792667509481669,1.0,0.746268656716418,0.42643923240938164,0.6321112515802781,0.6944444444444444,0.7332490518331227,0.7837837837837838,1.0,91.91919191919192,85.71428571428571,19.191919191919183,59.183673469387756,24.242424242424242,52.04081632653062,8.080808080808083,18.3673469387755,44.44444444444444,80.10752688172043,31.313131313131308,28.8659793814433,85.85858585858585,83.83838383838383,11.111111111111114,51.515151515151516,48.484848484848484,33.85416666666667,40.4040404040404,19.148936170212764,70.40816326530613,37.755102040816325,88.81673881673882,39.18779633065347,38.141620284477426,13.224077509791792,62.27598566308244,30.089555347287302,84.84848484848484,31.313131313131315,41.16950757575758,29.776488287126583,70.40816326530613,37.755102040816325
Gunnar Nelson,Men’s Welterweight,8,1.070549630844955,0.6214285714285714,1.25512715340443,0.45132743362831856,0.2830188679245283,0.8846153846153846,0.5660377358490566,0.7076923076923077,0.14766201804757997,0.8571428571428571,0.5414273995077933,0.8461538461538461,0.5414273995077933,0.46808510638297873,0.9474979491386383,0.41621621621621624,0.23379819524200166,0.8260869565217391,0.7013945857260049,0.7808219178082192,0.7260049220672683,0.9365079365079365,0.7136997538966366,0.6823529411764706,0.0,1.5625,0.9598031173092699,0.9069767441860465,1.4150943396226414,0.7278481012658228,1.0,8.080808080808081,96.93877551020408,79.79797979797979,19.387755102040817,13.131313131313133,95.91836734693877,61.61616161616162,52.04081632653062,14.14141414141414,53.76344086021505,49.494949494949495,55.670103092783506,3.0303030303030303,61.61616161616161,96.96969696969697,65.65656565656565,65.65656565656566,94.79166666666666,14.141414141414131,45.744680851063826,22.95918367346939,10.204081632653063,52.50979179550608,49.5928674500103,54.52484023912595,56.82848897134612,33.95242750081459,52.5825262938665,32.32323232323232,81.31313131313131,80.22411616161617,29.94304749623898,22.95918367346939,10.204081632653063
Yaroslav Amosov,Men’s Welterweight,2,1.4814814814814816,0.4375,0.9523809523809524,0.32142857142857145,0.10582010582010583,0.5,0.3174603174603175,0.75,1.0582010582010584,0.7692307692307693,0.10582010582010583,1.0,1.798941798941799,0.4594594594594595,1.3756613756613758,0.3939393939393939,0.5291005291005292,0.8333333333333334,0.0,,0.3174603174603175,0.75,0.0,,0.0,0.0,0.8465608465608466,0.8,0.0,,1.0,18.181818181818183,65.3061224489796,90.9090909090909,80.61224489795919,5.05050505050505,7.653061224489796,91.91919191919192,30.10204081632654,84.84848484848484,12.903225806451612,93.93939393939394,6.701030927835053,18.181818181818183,54.54545454545454,87.87878787878788,74.74747474747474,61.61616161616161,79.6875,97.47474747474747,,22.95918367346939,79.08163265306122,41.74397031539889,85.76066790352505,6.3517831374974225,61.010616367759226,48.87585532746823,50.32021243361449,36.36363636363636,81.31313131313131,70.6518308080808,97.47474747474747,22.95918367346939,79.08163265306122
Santiago Ponzinibbio,Men’s Welterweight,8,3.0213040671400906,0.3277310924369748,3.2924467398321497,0.33203125,0.7553260167850226,0.5652173913043478,1.2298256939961265,0.6225490196078431,0.9296320206584894,0.897196261682243,0.7843770174306004,0.8804347826086957,4.619109102646869,0.405267629566695,5.13234344738541,0.4108527131782946,0.029051000645577793,0.5,0.058102001291155586,0.6,0.058102001291155586,0.42857142857142855,0.11620400258231117,0.6,0.411522633744856,1.094890510948905,0.08715300193673338,0.45,0.17430600387346676,0.6,1.0,71.71717171717171,19.387755102040817,24.24242424242425,74.48979591836735,49.494949494949495,17.346938775510203,13.131313131313135,75.51020408163265,75.75757575757575,69.89247311827957,28.282828282828277,41.23711340206185,87.87878787878788,28.28282828282828,13.131313131313135,70.7070707070707,7.07070707070707,4.166666666666666,88.88888888888889,89.36170212765957,58.16326530612245,14.795918367346934,45.55246340960626,49.3661100803958,33.420944135229846,44.32075860647289,72.82502443792765,34.759970842445064,58.080808080808076,41.91919191919192,5.6186868686868685,89.12529550827423,58.16326530612245,14.795918367346934
Jack Hermansson,Men’s Welterweight,8,2.664650075622164,0.30850047755491883,3.4566203767358723,0.381950774840474,1.1797057610339612,0.6299559471365639,0.8992162793895229,0.7171052631578947,1.361198955039186,0.9016393442622951,0.1814931940052248,0.6875,4.718823044135845,0.4163027656477438,4.232091296576378,0.4170731707317073,0.1484944314588203,0.6428571428571429,0.07424721572941015,0.8181818181818182,0.3382373161006462,0.7454545454545455,0.23099133782483156,0.7,0.0,0.5454545454545454,0.4867317475594665,0.7108433734939759,0.30523855355424173,0.7254901960784313,1.0,59.59595959595959,14.285714285714285,22.22222222222223,54.08163265306123,81.81818181818183,23.46938775510204,27.27272727272728,47.95918367346939,92.92929292929293,70.96774193548387,88.88888888888889,90.72164948453609,88.88888888888889,33.33333333333333,23.232323232323225,64.64646464646464,36.36363636363637,36.45833333333333,79.79797979797979,46.808510638297875,22.95918367346939,30.612244897959176,36.94083694083694,38.15192743764173,52.64378478664193,37.61595547309834,81.9485174323884,89.80526918671248,61.11111111111111,43.93939393939393,36.410984848484844,63.303245218138834,22.95918367346939,30.612244897959176
Jean-Paul Lebosnoyani,Men’s Welterweight,2,2.5,0.3712871287128713,3.2333333333333334,0.39271255060728744,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5882352941176471,0.7666666666666667,0.92,0.43333333333333335,0.8666666666666667,2.933333333333333,0.4018264840182648,3.7,0.4111111111111111,0.5666666666666667,0.5666666666666667,0.2,1.0,0.43333333333333335,0.9285714285714286,0.1,1.0,0.0,0.0,1.0,0.6818181818181818,0.3,1.0,1.0,54.54545454545454,35.714285714285715,25.25252525252526,48.97959183673469,40.4040404040404,15.306122448979592,90.9090909090909,83.67346938775509,64.64646464646465,75.26881720430107,65.65656565656565,44.84536082474227,46.464646464646464,27.27272727272727,31.313131313131308,69.69696969696969,66.66666666666666,29.166666666666668,80.8080808080808,3.191489361702126,22.95918367346939,79.08163265306122,45.12987012987013,37.11605854462998,27.855081426509997,87.291280148423,69.95764092538286,55.25096324065396,36.868686868686865,50.5050505050505,47.916666666666664,41.999785084891464,22.95918367346939,79.08163265306122
Stephen Thompson,Men’s Welterweight,8,3.3879208699069827,0.4318637274549098,2.2088300799161535,0.42255639097744363,1.0926241320581684,0.8424242424242424,0.47949692126293725,0.7093023255813954,0.36944844753045986,0.8867924528301887,1.0061574741255077,0.8421052631578947,4.425520765098913,0.4925634295713036,2.649023974846063,0.4661134163208852,0.31442421066422116,0.7692307692307693,0.40089086859688194,0.75,0.1100484737324774,0.6666666666666666,0.6445696318616534,0.7321428571428571,0.1620745542949757,0.2127659574468085,0.42447268439669855,0.7397260273972602,1.0454605004585353,0.7388888888888889,1.0,80.8080808080808,63.26530612244898,52.525252525252526,33.67346938775511,76.76767676767676,89.79591836734694,72.72727272727273,51.02040816326531,40.4040404040404,65.59139784946237,17.171717171717177,57.73195876288659,84.84848484848484,75.75757575757575,58.58585858585859,34.34343434343435,31.313131313131315,50.0,21.212121212121204,37.234042553191486,45.91836734693878,55.10204081632653,72.03669346526489,43.099360956503816,83.28179756751186,61.873840445269025,52.997719126751385,37.451837967301884,80.3030303030303,46.46464646464647,40.65656565656566,29.223081882656345,45.91836734693878,55.10204081632653
Ty Miller,Men’s Welterweight,2,11.553610503282275,0.5517241379310345,1.1816192560175054,0.23076923076923078,0.9846827133479211,0.6818181818181818,2.1006564551422318,0.8205128205128205,0.06564551422319474,1.0,0.7221006564551422,0.8461538461538461,9.649890590809628,0.5231316725978647,3.150984682713348,0.41379310344827586,1.1159737417943107,0.7391304347826086,0.8533916849015317,0.9285714285714286,1.8380743982494527,0.7368421052631579,0.0,,1.5625,0.0,2.9540481400437635,0.7377049180327869,0.8533916849015317,0.9285714285714286,1.0,100.0,92.85714285714286,85.85858585858585,95.91836734693877,67.67676767676768,32.6530612244898,4.0404040404040416,12.24489795918368,9.090909090909092,92.47311827956989,32.32323232323233,55.670103092783506,100.0,87.87878787878788,42.42424242424242,67.67676767676768,96.96969696969697,48.95833333333333,30.303030303030297,6.382978723404251,88.77551020408163,79.08163265306122,96.42857142857143,90.88847660276231,50.16491445062874,8.142650999793862,50.78201368523949,43.99666770800792,93.93939393939394,55.05050505050505,72.96401515151516,18.343004513217274,88.77551020408163,79.08163265306122
Ramiz Brahimaj,Men’s Welterweight,8,1.3139841688654355,0.4689265536723164,1.5514511873350925,0.4666666666666667,0.5699208443271768,0.8181818181818182,0.9973614775725594,0.84,0.1266490765171504,0.8888888888888888,0.1741424802110818,0.8461538461538461,1.4564643799472297,0.4919786096256685,1.7097625329815305,0.48214285714285715,0.4432717678100264,0.8,0.8865435356200528,0.9032258064516129,0.1108179419525066,0.875,0.1266490765171504,0.6666666666666666,0.7874015748031497,0.5813953488372093,0.554089709762533,0.813953488372093,1.0131926121372032,0.8648648648648649,1.0,12.121212121212121,80.61224489795919,73.73737373737374,14.285714285714283,36.36363636363637,84.6938775510204,23.232323232323225,8.163265306122446,12.121212121212121,66.66666666666666,89.8989898989899,55.670103092783506,11.11111111111111,74.74747474747475,82.82828282828282,23.232323232323225,41.41414141414141,83.33333333333334,24.24242424242425,9.574468085106389,73.46938775510205,28.571428571428573,46.366728509585656,44.01154401154401,60.52875695732838,15.697794269222836,39.39393939393939,72.7845464958867,42.929292929292934,53.030303030303024,62.37373737373738,16.90844616376532,73.46938775510205,28.571428571428573
Chris Curtis,Men’s Welterweight,8,3.6852704257767552,0.41057692307692306,3.521288837744534,0.3594713656387665,1.2600690448791716,0.6985645933014354,1.0097813578826238,0.7452229299363057,0.35385500575373996,0.8913043478260869,0.9321058688147297,0.8925619834710744,4.902186421173763,0.459546925566343,4.98849252013809,0.4352409638554217,0.3365937859608746,0.78,0.3020713463751439,0.625,0.06041426927502877,0.7777777777777778,0.17261219792865362,0.6896551724137931,0.16286644951140064,0.1579778830963665,0.3970080552359034,0.7796610169491526,0.4746835443037975,0.6470588235294118,1.0,88.88888888888889,51.02040816326531,20.202020202020208,61.22448979591837,86.86868686868688,44.89795918367347,20.202020202020208,31.63265306122449,37.37373737373738,67.74193548387096,20.202020202020208,38.14432989690722,91.91919191919192,55.55555555555556,15.151515151515156,52.525252525252526,25.252525252525253,73.95833333333334,65.65656565656565,76.59574468085107,46.93877551020408,57.142857142857146,69.9546485260771,40.71325499896929,65.88332302618018,25.917336631622348,52.557836428804166,29.173175049463715,73.73737373737373,33.83838383838384,49.6054292929293,71.12615516870835,46.93877551020408,57.142857142857146
Seokhyeon Ko,Men’s Welterweight,3,2.3777777777777778,0.45147679324894513,0.8666666666666667,0.26,0.26666666666666666,0.7058823529411765,0.37777777777777777,0.6071428571428571,0.35555555555555557,0.9411764705882353,0.2222222222222222,0.8333333333333334,1.9333333333333333,0.41232227488151657,1.2,0.31952662721893493,0.1111111111111111,0.625,0.26666666666666666,0.5714285714285714,0.9555555555555556,0.8269230769230769,0.0,,0.0,0.0,1.0666666666666667,0.8,0.26666666666666666,0.5714285714285714,1.0,46.464646464646464,70.40816326530613,93.43434343434343,93.87755102040816,10.1010101010101,47.95918367346938,85.85858585858585,80.61224489795919,38.38383838383838,80.10752688172043,84.84848484848484,60.30927835051547,23.232323232323232,32.323232323232325,88.88888888888889,92.92929292929293,68.68686868686868,79.6875,83.83838383838383,93.61702127659575,22.95918367346939,79.08163265306122,58.436404864976296,93.6559472273758,29.030096887239743,83.23541537827252,59.245682632779406,72.57888159950016,27.77777777777778,90.9090909090909,74.18718434343434,88.72770255748979,22.95918367346939,79.08163265306122
Carlos Leal,Men’s Welterweight,4,5.6339370829361295,0.3709981167608286,4.575786463298379,0.42105263157894735,2.0877025738798856,0.8690476190476191,1.6873212583412773,0.6145833333333334,1.0295519542421354,1.0,1.515729265967588,0.9636363636363636,7.57864632983794,0.44093178036605657,6.8350810295519535,0.4979166666666667,1.1725452812202097,0.82,0.9151572926596758,0.6530612244897959,0.0,,0.02859866539561487,0.5,0.0,0.36764705882352944,1.1725452812202097,0.82,0.9437559580552907,0.6470588235294118,1.0,95.95959595959596,34.69387755102041,7.070707070707073,34.693877551020414,97.97979797979798,93.87755102040816,6.060606060606062,78.57142857142857,83.83838383838383,92.47311827956989,9.090909090909093,16.494845360824744,98.98989898989899,44.44444444444444,3.030303030303031,19.191919191919183,75.75757575757575,85.41666666666666,26.262626262626256,76.59574468085107,22.95918367346939,41.83673469387755,65.32673675530819,20.882292310863743,95.92867450010307,42.316017316017316,88.15575105897686,12.792877225866919,71.71717171717171,11.111111111111107,80.5871212121212,51.42918547173866,22.95918367346939,41.83673469387755
Michael Oliveira,Men’s Welterweight,1,7.155963302752293,0.5652173913043478,2.2018348623853212,0.5,0.5504587155963303,0.5,0.5504587155963303,0.5,0.0,,0.5504587155963303,1.0,2.2018348623853212,0.36363636363636365,3.302752293577982,0.5454545454545454,0.0,,0.0,,5.504587155963303,0.7142857142857143,0.0,,14.285714285714286,0.0,5.504587155963303,0.7142857142857143,0.0,,1.0,98.98989898989899,94.89795918367348,53.535353535353536,9.183673469387747,32.323232323232325,7.653061224489796,65.65656565656565,91.83673469387755,3.535353535353535,,46.46464646464647,6.701030927835053,28.28282828282828,15.151515151515152,37.37373737373738,10.101010101010104,98.98989898989899,39.0625,97.47474747474747,,98.9795918367347,79.08163265306122,96.94392908678623,31.359513502370643,19.98814677386106,78.74665017522159,3.535353535353535,26.582838696240763,21.717171717171716,23.73737373737374,69.0261994949495,97.47474747474747,98.9795918367347,79.08163265306122
Levan Chokheli,Men’s Welterweight,1,3.0,0.375,0.0,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,,6.0,0.75,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,16.666666666666668,,0.0,0.0,0.0,,1.0,70.70707070707071,37.755102040816325,100.0,,70.2020202020202,98.9795918367347,99.4949494949495,100.0,97.97979797979798,92.47311827956989,98.98989898989899,,95.95959595959596,100.0,100.0,100.0,2.525252525252525,1.0416666666666665,97.47474747474747,,100.0,,54.23108637394352,100.0,84.59080601937745,99.74747474747474,95.22645812968393,98.98989898989899,97.97979797979798,100.0,1.7834595959595958,97.47474747474747,100.0,
Tahir Abdullayev,Men’s Welterweight,1,1.7972350230414746,0.35135135135135137,0.7603686635944701,0.2894736842105263,0.5529953917050692,0.8,1.3133640552995391,0.7307692307692307,0.2073732718894009,1.0,0.3456221198156682,0.625,0.967741935483871,0.2545454545454545,2.28110599078341,0.4714285714285714,0.2764976958525346,0.6666666666666666,0.1382488479262673,1.0,1.3133640552995391,0.7307692307692307,0.0,,0.0,0.0,1.5898617511520736,0.71875,0.1382488479262673,1.0,1.0,22.22222222222222,27.55102040816326,94.94949494949495,89.79591836734693,33.33333333333333,78.57142857142857,11.111111111111114,39.79591836734694,18.181818181818183,92.47311827956989,73.73737373737374,97.9381443298969,5.05050505050505,3.0303030303030303,69.69696969696969,30.303030303030297,88.88888888888889,41.14583333333333,91.91919191919192,3.191489361702126,22.95918367346939,79.08163265306122,24.88662131519274,92.37270665842094,55.95238095238095,25.45351473922903,55.32746823069404,85.83775903363532,4.04040404040404,49.99999999999999,65.01736111111111,47.55534064044702,22.95918367346939,79.08163265306122
Jose Souza,Men’s Welterweight,1,4.066666666666666,0.45185185185185184,0.8666666666666667,0.17567567567567569,0.4666666666666667,0.5,0.5333333333333333,0.38095238095238093,0.26666666666666666,1.0,2.8,0.8235294117647058,4.733333333333333,0.47019867549668876,4.133333333333334,0.42758620689655175,0.06666666666666667,0.5,0.06666666666666667,1.0,0.0,,0.0,,0.0,0.0,0.06666666666666667,0.5,0.06666666666666667,1.0,1.0,89.8989898989899,71.42857142857143,93.43434343434343,100.0,22.22222222222222,7.653061224489796,67.67676767676768,98.97959183673468,28.78787878787879,92.47311827956989,3.030303030303031,64.43298969072166,89.8989898989899,62.62626262626263,25.25252525252526,57.57575757575757,5.555555555555555,7.8125,93.43434343434343,3.191489361702126,22.95918367346939,79.08163265306122,80.66378066378067,96.71717171717171,14.937641723356009,83.32817975675118,60.630498533724335,33.73164636051234,76.26262626262627,41.41414141414141,6.684027777777778,48.31291639802278,22.95918367346939,79.08163265306122
Victor Valenzuela,Men’s Welterweight,1,2.2,0.3626373626373626,2.4,0.43373493975903615,1.0,0.7894736842105263,0.06666666666666667,0.5,0.3333333333333333,0.7142857142857143,0.2,0.75,3.3333333333333335,0.45045045045045046,2.466666666666667,0.44047619047619047,0.2,0.5,0.2,0.75,0.0,,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.6,1.0,38.38383838383838,30.612244897959183,43.43434343434343,26.530612244897956,70.2020202020202,73.46938775510205,97.47474747474747,91.83673469387755,33.83838383838384,8.60215053763441,86.86868686868686,80.92783505154638,55.55555555555556,48.484848484848484,65.65656565656565,47.474747474747474,13.131313131313133,7.8125,87.87878787878788,89.36170212765957,22.95918367346939,79.08163265306122,34.498041640898784,34.98247783962069,71.83570397856113,94.65574108431251,21.220267188009124,83.89826096011663,52.02020202020202,56.56565656565656,10.471906565656568,88.62024500322372,22.95918367346939,79.08163265306122
Abubakar Vagaev,Men’s Welterweight,1,1.0666666666666667,0.3076923076923077,1.0666666666666667,0.25396825396825395,0.4666666666666667,0.5384615384615384,0.4666666666666667,0.7777777777777778,0.26666666666666666,0.8,0.6666666666666666,0.9090909090909091,1.2,0.3050847457627119,1.5333333333333334,0.3333333333333333,0.4666666666666667,0.7777777777777778,0.5333333333333333,0.7272727272727273,0.13333333333333333,1.0,0.13333333333333333,0.6666666666666666,0.0,0.0,0.6,0.8181818181818182,0.6666666666666666,0.7142857142857143,1.0,7.07070707070707,12.244897959183673,88.88888888888889,94.89795918367346,22.22222222222222,13.77551020408163,74.24242424242425,21.93877551020407,28.78787878787879,26.344086021505376,37.37373737373738,31.958762886597942,7.07070707070707,5.05050505050505,86.86868686868686,89.39393939393939,45.45454545454545,84.375,48.48484848484848,50.531914893617014,22.95918367346939,79.08163265306122,9.657802514945372,91.89342403628117,17.998866213151928,48.09059987631416,27.565982404692082,34.66625013016766,6.0606060606060606,88.13131313131314,64.91477272727272,49.50838168923275,22.95918367346939,79.08163265306122
Farman Hasanov,Men’s Welterweight,1,1.3333333333333333,0.5128205128205128,0.9333333333333333,0.28,0.06666666666666667,0.5,0.06666666666666667,1.0,0.0,,0.0,,1.2666666666666666,0.5135135135135135,1.0,0.29411764705882354,0.0,,0.0,,0.13333333333333333,0.5,0.0,,0.0,0.0,0.13333333333333333,0.5,0.0,,1.0,13.131313131313133,87.75510204081633,91.91919191919192,90.81632653061224,4.040404040404041,7.653061224489796,97.47474747474747,2.0408163265306074,3.535353535353535,,98.98989898989899,,9.090909090909092,85.85858585858585,93.93939393939394,95.95959595959596,9.090909090909092,7.8125,97.47474747474747,,22.95918367346939,79.08163265306122,50.44320758606473,91.36775922490207,5.846732632446918,49.75778190063904,3.535353535353535,98.98989898989899,47.474747474747474,94.94949494949495,8.451704545454547,97.47474747474747,22.95918367346939,79.08163265306122
