fighter,division,sample,minutes,data_completeness,sig_landed_per_min,sig_attempted_per_min,sig_absorbed_per_min,sig_diff_per_min,sig_accuracy,sig_defense,kd_per15,kd_absorbed_per15,td_per15,td_accuracy,td_defense,sub_attempts_per15,control_share,finish_loss_rate,ground_strike_share,clinch_strike_share,distance_strike_share,sig_diff_per_min_pct,sig_accuracy_pct,sig_defense_pct,kd_per15_pct,td_per15_pct,td_accuracy_pct,td_defense_pct,sub_attempts_per15_pct,control_share_pct,kd_absorbed_per15_pct,finish_loss_rate_pct,sig_attempted_per_min_pct,striking_score,wrestling_score,grappling_score,durability_score,pace_score
Ramazan Temirov,Men’s Flyweight,3,22.183333333333334,1.0,4.73328324567994,11.49511645379414,3.651389932381668,1.0818933132982718,0.4117647058823529,0.6214953271028038,3.3809166040571,0.0,0.67618332081142,0.5,1.0,0.0,0.2833333333333333,0.0,0.047619047619047616,0.08571428571428572,0.8666666666666667,88.05970149253731,42.53731343283582,80.59701492537313,99.25373134328358,32.08955223880597,80.0,98.81889763779527,17.91044776119403,31.818181818181817,81.71641791044776,87.68656716417911,94.02985074626866,77.61194029850746,60.68165792369577,27.27272727272727,83.33333333333333,94.02985074626866
Alessandro Costa,Men’s Flyweight,8,70.35,1.0,3.9374555792466244,7.98862828713575,3.8095238095238098,0.12793176972281461,0.4928825622775801,0.5434412265758092,0.8528784648187634,0.4264392324093817,0.8528784648187634,0.26666666666666666,0.8518518518518519,0.8528784648187634,0.2887426900584795,0.6666666666666666,0.16606498194945848,0.07942238267148015,0.7545126353790613,63.43283582089553,79.1044776119403,49.25373134328358,93.28358208955224,44.776119402985074,35.6,93.7007874015748,70.8955223880597,34.090909090909086,34.328358208955216,30.223880597014933,56.71641791044776,71.26865671641791,52.041953973867244,49.92085029398462,37.93532338308458,56.71641791044776
Edgar Chairez,Men’s Flyweight,7,57.78333333333333,1.0,3.8592443034323622,8.11652725699452,4.568791462359389,-0.7095471589270268,0.47547974413646055,0.45341614906832295,0.7787712719930776,0.0,0.0,0.0,0.4666666666666667,1.817132967983848,0.0806083650190114,0.0,0.026905829596412557,0.017937219730941704,0.9551569506726457,38.059701492537314,73.13432835820896,13.432835820895523,90.29850746268657,9.701492537313433,6.800000000000001,28.346456692913385,95.52238805970148,6.0606060606060606,81.71641791044776,87.68656716417911,60.447761194029844,53.73134328358209,12.72713882270822,37.09482888587366,60.94527363184079,60.447761194029844
Alex Perez,Men’s Flyweight,8,54.1,1.0,3.7523105360443623,8.8909426987061,3.3826247689463953,0.36968576709796697,0.42203742203742206,0.5569007263922519,0.8317929759704251,0.277264325323475,1.1090573012939,0.36363636363636365,0.7096774193548387,0.277264325323475,0.4724172517552658,0.8,0.08374384236453201,0.09852216748768473,0.8177339901477833,73.88059701492537,46.26865671641791,50.74626865671642,91.7910447761194,51.49253731343284,59.199999999999996,70.07874015748031,46.26865671641791,57.57575757575758,48.507462686567166,19.77611940298508,76.11940298507463,65.67164179104478,59.58675876166768,51.77898386853611,39.67661691542289,76.11940298507463
Sumudaerji,Men’s Flyweight,8,95.18333333333334,1.0,4.191910348450358,8.646471721239713,2.258798809315356,1.9331115391350022,0.4848116646415553,0.639261744966443,0.3151812292067939,0.15759061460339696,0.7879530730169847,0.3333333333333333,0.7272727272727273,0.3151812292067939,0.2816622691292876,0.6666666666666666,0.047619047619047616,0.09022556390977443,0.8621553884711779,95.52238805970148,76.86567164179104,87.31343283582089,73.88059701492537,40.298507462686565,52.800000000000004,74.80314960629921,49.25373134328358,31.060606060606062,59.70149253731343,30.223880597014933,67.91044776119402,83.3955223880597,49.740565782397965,40.20428162219207,59.079601990049746,67.91044776119402
Alden Coria,Men’s Flyweight,3,40.78333333333333,1.0,4.0457703310175726,9.73436861463016,2.206783816918676,1.8389865140988966,0.4156171284634761,0.6959459459459459,0.0,0.0,2.206783816918676,0.5454545454545454,0.5625,1.4711892112791174,0.5087310826542492,0.0,0.10303030303030303,0.04242424242424243,0.8545454545454545,94.02985074626866,44.776119402985074,97.76119402985076,27.238805970149254,70.1492537313433,84.8,43.30708661417323,93.28358208955224,64.39393939393939,81.71641791044776,87.68656716417911,82.83582089552239,65.95149253731344,65.66256993486397,75.94225840494498,89.05472636815921,82.83582089552239
Andre Lima,Men’s Flyweight,5,65.95,1.0,3.9120545868081877,7.0962850644427595,2.8809704321455647,1.031084154662623,0.5512820512820513,0.5730337078651686,0.0,0.0,1.1372251705837755,0.5555555555555556,0.72,1.1372251705837755,0.7908121410992617,0.0,0.007751937984496124,0.09689922480620156,0.8953488372093024,87.31343283582089,95.52238805970148,56.71641791044776,27.238805970149254,52.98507462686567,86.0,72.44094488188976,84.32835820895522,91.66666666666666,81.71641791044776,87.68656716417911,47.76119402985074,66.69776119402985,75.77317154385551,76.32669983416251,75.3731343283582,47.76119402985074
Kai Kara-France,Men’s Flyweight,8,84.61666666666667,1.0,3.7463068741382703,8.76895804609021,2.7535946425054165,0.9927122316328538,0.4272237196765499,0.588339222614841,1.063620248178058,0.531810124089029,0.531810124089029,0.375,0.7941176470588236,0.0,0.11934900542495479,0.75,0.07570977917981073,0.025236593059936908,0.8990536277602523,86.56716417910447,50.74626865671642,66.4179104477612,94.02985074626866,23.88059701492537,61.6,85.8267716535433,17.91044776119403,8.333333333333332,26.865671641791046,22.38805970149253,73.13432835820896,74.44029850746269,44.9101755004505,16.708126036484245,38.55721393034826,73.13432835820896
Allan Nascimento,Men’s Flyweight,6,71.48333333333333,1.0,2.4061552809512707,5.329913732804849,1.9305199347167172,0.4756353462345535,0.45144356955380577,0.5727554179566563,0.20983912333877358,0.0,1.049195616693868,0.25,0.4375,1.049195616693868,0.5079872204472844,0.0,0.1569767441860465,0.08139534883720931,0.7616279069767442,76.11940298507463,59.70149253731343,55.970149253731336,65.67164179104478,48.507462686567166,28.799999999999997,21.653543307086615,81.34328358208955,62.878787878787875,81.71641791044776,87.68656716417911,21.641791044776117,64.36567164179104,40.45994846811041,64.2431780491482,75.12437810945273,21.641791044776117
Charles Johnson,Men’s Flyweight,8,96.73333333333335,1.0,4.620951068228807,10.110268780151618,4.589937973811164,0.031013094417643217,0.4570552147239264,0.5205183585313176,0.62026188835286,0.31013094417643,0.46519641626464503,0.13043478260869565,0.75,0.155065472088215,0.24946081955427749,0.6666666666666666,0.042505592841163314,0.1319910514541387,0.825503355704698,59.70149253731343,63.43283582089553,33.582089552238806,85.82089552238806,22.388059701492537,14.399999999999999,80.31496062992126,37.3134328358209,28.030303030303028,46.26865671641791,30.223880597014933,87.31343283582089,60.63432835820896,36.28333084042921,29.24393185587215,36.69154228855721,87.31343283582089
Steve Erceg,Men’s Flyweight,8,108.85,1.0,4.694533762057878,9.793293523197061,4.225999081304548,0.46853468075333016,0.4793621013133208,0.5576923076923077,0.13780431786862657,0.5512172714745063,0.8268259072117593,0.20689655172413793,0.6744186046511628,0.27560863573725314,0.4930966469428008,0.5,0.015655577299412915,0.09393346379647749,0.8904109589041096,75.3731343283582,75.3731343283582,52.23880597014925,56.71641791044776,42.53731343283582,20.0,62.99212598425197,45.52238805970149,60.60606060606061,24.626865671641788,48.507462686567166,83.5820895522388,64.92537313432835,46.533875005787095,49.555254032865975,41.7910447761194,83.5820895522388
Nyamjargal Tumendemberel,Men’s Flyweight,3,32.88333333333333,1.0,1.88545362392296,4.804865686771414,1.9158641662442981,-0.030410542321338108,0.3924050632911392,0.5882352941176471,0.456158134820071,0.0,2.736948808920426,0.6666666666666666,0.6956521739130435,1.368474404460213,0.43913857677902624,0.0,0.3225806451612903,0.06451612903225806,0.6129032258064516,57.46268656716418,31.343283582089555,65.67164179104478,80.59701492537313,79.1044776119403,95.19999999999999,67.71653543307087,88.80597014925374,53.03030303030303,81.71641791044776,87.68656716417911,16.417910447761194,58.76865671641791,73.76282901882854,73.64691693049902,78.35820895522387,16.417910447761194
Lone'er Kavanagh,Men’s Flyweight,5,78.25,1.0,4.10223642172524,8.20447284345048,3.9361022364217253,0.16613418530351476,0.5,0.5354449472096531,0.19169329073482427,0.19169329073482427,1.1501597444089455,0.46153846153846156,0.8260869565217391,0.38338658146964855,0.4040333796940195,1.0,0.11838006230529595,0.0778816199376947,0.8037383177570093,67.16417910447761,81.71641791044776,44.776119402985074,64.17910447761194,53.73134328358209,75.2,90.94488188976378,52.98507462686567,48.484848484848484,57.462686567164184,9.701492537313436,61.940298507462686,64.4589552238806,67.09026841454859,51.733755465098746,37.3134328358209,61.940298507462686
Jesus Aguilar,Men’s Flyweight,7,67.26666666666667,1.0,2.6313181367690786,7.046580773042616,2.4826560951437067,0.1486620416253719,0.37341772151898733,0.6070588235294118,0.22299306243805747,0.0,1.1149653121902876,0.2631578947368421,0.46153846153846156,1.1149653121902876,0.2597343105817682,0.3333333333333333,0.02824858757062147,0.096045197740113,0.8757062146892656,66.4179104477612,22.388059701492537,74.6268656716418,66.4179104477612,52.23880597014925,33.6,26.77165354330709,82.83582089552239,29.545454545454547,81.71641791044776,63.80597014925373,45.52238805970149,57.462686567164184,35.53897851472772,54.873360470375395,73.38308457711443,45.52238805970149
Imanol Rodriguez,Men’s Flyweight,1,9.35,1.0,4.919786096256685,8.983957219251337,2.3529411764705883,2.5668449197860963,0.5476190476190477,0.5769230769230769,1.6042780748663101,3.2085561497326203,1.6042780748663101,0.3333333333333333,,0.0,1.0,0.0,0.30434782608695654,0.043478260869565216,0.6521739130434783,98.50746268656717,94.77611940298507,61.19402985074627,97.76119402985076,59.70149253731343,52.800000000000004,,17.91044776119403,100.0,3.7313432835820857,87.68656716417911,77.61194029850746,88.05970149253731,70.83383084577115,59.203980099502495,50.87064676616916,77.61194029850746
HyunSung Park,Men’s Flyweight,5,42.95,1.0,3.1664726426076832,8.242142025611175,2.887077997671711,0.2793946449359721,0.384180790960452,0.5664335664335665,0.69848661233993,1.0477299185098952,1.0477299185098952,0.3333333333333333,0.4375,1.39697322467986,0.34473447344734476,1.0,0.0661764705882353,0.1323529411764706,0.8014705882352942,71.64179104477611,26.865671641791046,55.223880597014926,88.05970149253731,47.76119402985074,52.800000000000004,21.653543307086615,89.55223880597015,42.42424242424242,11.94029850746268,9.701492537313436,62.68656716417911,60.44776119402985,41.15974494029494,59.91255842002111,25.621890547263686,62.68656716417911
Mitch Raposo,Men’s Flyweight,4,60.0,1.0,1.8166666666666667,4.283333333333333,2.8833333333333333,-1.0666666666666667,0.42412451361867703,0.6103603603603603,0.0,0.25,1.75,0.3181818181818182,0.7083333333333333,0.0,0.378125,0.0,0.0,0.01834862385321101,0.981651376146789,27.611940298507463,48.507462686567166,76.11940298507463,27.238805970149254,64.92537313432835,47.599999999999994,69.29133858267717,17.91044776119403,44.696969696969695,51.492537313432834,87.68656716417911,9.701492537313433,44.86940298507463,56.6284203534938,42.51093019749736,71.76616915422886,9.701492537313433
Jose Ochoa,Men’s Flyweight,4,50.18333333333334,1.0,5.161076054466954,10.979740949850548,2.9890401859847224,2.1720358684822316,0.47005444646098005,0.5856353591160222,0.5978080371969445,0.0,0.29890401859847227,0.25,0.6551724137931034,0.8967120557954168,0.19141914191419143,0.0,0.03088803088803089,0.08108108108108109,0.888030888030888,96.26865671641791,70.8955223880597,64.17910447761194,85.07462686567165,20.8955223880597,28.799999999999997,58.26771653543307,73.13432835820896,17.424242424242426,81.71641791044776,87.68656716417911,91.7910447761194,79.1044776119403,31.346870336933797,37.151364390170365,77.86069651741293,91.7910447761194
Joseph Morales,Men’s Flyweight,4,36.56666666666666,1.0,2.023701002734731,5.0319051959890615,2.1057429352780312,-0.08204193254330017,0.40217391304347827,0.574585635359116,0.41020966271649956,0.41020966271649956,1.2306289881494987,0.42857142857142855,0.2857142857142857,2.8714676390154974,0.25344563552833077,0.5,0.28378378378378377,0.14864864864864866,0.5675675675675675,55.223880597014926,36.56716417910448,59.70149253731343,79.1044776119403,55.223880597014926,70.39999999999999,7.874015748031496,100.0,28.78787878787879,35.820895522388064,48.507462686567166,18.65671641791045,57.64925373134328,40.571443783231295,61.3372531282979,48.00995024875622,18.65671641791045
Tim Elliott,Men’s Flyweight,8,101.73333333333333,1.0,3.5288335517693317,8.758191349934469,3.607470511140236,-0.07863695937090442,0.40291806958473625,0.5158311345646438,0.1474442988204456,0.0,2.948885976408912,0.39215686274509803,0.6190476190476191,0.737221494102228,0.6715985847539402,0.3333333333333333,0.11977715877437325,0.12534818941504178,0.754874651810585,55.970149253731336,37.3134328358209,30.597014925373134,58.95522388059702,84.32835820895522,64.8,51.181102362204726,66.4179104477612,81.81818181818183,81.71641791044776,63.80597014925373,71.64179104477611,45.708955223880594,70.53191059733544,77.52148349163275,58.70646766169154,71.64179104477611
Lucas Rocha,Men’s Flyweight,2,22.2,1.0,5.9459459459459465,12.027027027027028,3.5585585585585586,2.387387387387388,0.4943820224719101,0.601010101010101,0.0,0.0,2.027027027027027,0.75,0.8260869565217391,0.0,0.18763796909492272,1.0,0.030303030303030304,0.09090909090909091,0.8787878787878788,97.76119402985076,79.8507462686567,71.64179104477611,27.238805970149254,69.40298507462687,97.6,90.94488188976378,17.91044776119403,16.666666666666664,81.71641791044776,9.701492537313436,97.01492537313433,69.1231343283582,68.65363340776433,34.660033167495854,54.35323383084577,97.01492537313433
Alibi Idiris,Men’s Flyweight,2,23.066666666666666,1.0,2.514450867052023,5.679190751445087,2.6445086705202314,-0.13005780346820828,0.44274809160305345,0.6013071895424836,0.0,0.0,3.2514450867052025,0.3125,0.6666666666666667,0.0,0.6112676056338028,1.0,0.10344827586206896,0.13793103448275862,0.7586206896551724,54.47761194029851,57.46268656716418,72.38805970149254,27.238805970149254,88.05970149253731,45.6,60.629921259842526,17.91044776119403,76.51515151515152,81.71641791044776,9.701492537313436,28.35820895522388,52.89179104477612,67.70119356688284,60.828433589627615,54.601990049751244,28.35820895522388
Matheus Nicolau,Men’s Flyweight,8,79.96666666666667,1.0,2.926219258024177,5.652355147978324,3.263859941642351,-0.337640683618174,0.5176991150442478,0.6395027624309393,0.5627344726969571,0.7503126302626093,0.7503126302626093,0.2857142857142857,0.8888888888888888,0.37515631513130465,0.38358974358974357,0.75,0.09829059829059829,0.01282051282051282,0.8888888888888888,47.76119402985074,88.05970149253731,88.05970149253731,82.83582089552239,37.6865671641791,40.8,96.06299212598425,51.865671641791046,45.45454545454545,15.298507462686567,22.38805970149253,26.865671641791046,76.67910447761194,55.0010261861772,45.00226142017187,41.915422885572134,26.865671641791046
Ronaldo Rodriguez,Men’s Flyweight,3,39.983333333333334,1.0,3.2513547311379742,7.228011671529804,4.026677782409337,-0.7753230512713625,0.44982698961937717,0.40808823529411764,0.0,0.7503126302626093,0.7503126302626093,0.2857142857142857,0.4444444444444444,0.37515631513130465,0.767056530214425,0.0,0.2923076923076923,0.046153846153846156,0.6615384615384615,34.32835820895522,58.95522388059702,4.477611940298507,27.238805970149254,37.6865671641791,40.8,23.62204724409449,51.865671641791046,90.15151515151516,15.298507462686567,87.68656716417911,48.507462686567166,31.25,48.065032389947184,59.901251319161766,35.820895522388064,48.507462686567166
Matt Schnell,Men’s Flyweight,8,61.75,1.0,4.032388663967612,8.923076923076923,4.4534412955465585,-0.4210526315789469,0.4519056261343013,0.4282744282744283,0.24291497975708504,1.214574898785425,0.4858299595141701,0.5,0.30000000000000004,1.214574898785425,0.34226646248085757,1.0,0.17269076305220885,0.0963855421686747,0.7309236947791165,44.776119402985074,60.447761194029844,9.701492537313433,67.91044776119402,23.134328358208954,80.0,8.661417322834646,85.82089552238806,40.909090909090914,10.447761194029846,9.701492537313436,76.86567164179104,45.708955223880594,38.17620914753363,49.954771596562644,9.950248756218905,76.86567164179104
Terrance Saeteurn,Men’s Flyweight,1,2.8833333333333333,1.0,3.815028901734104,9.364161849710984,3.815028901734104,0.0,0.4074074074074074,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.18181818181818182,0.8181818181818182,58.582089552238806,38.80597014925373,35.82089552238806,27.238805970149254,9.701492537313433,6.800000000000001,1.574803149606299,17.91044776119403,43.93939393939394,81.71641791044776,9.701492537313436,81.34328358208955,40.11194029850746,15.503922406578418,23.850444745967135,42.41293532338309,81.34328358208955
Clayton Carpenter,Men’s Flyweight,5,45.116666666666674,1.0,3.4133727373476166,6.826745474695233,4.831917251570003,-1.4185445142223863,0.5,0.46172839506172836,0.0,0.3324713705208718,1.3298854820834871,0.2857142857142857,0.5,1.3298854820834871,0.48760932944606417,0.3333333333333333,0.16883116883116883,0.09090909090909091,0.7402597402597403,20.8955223880597,81.71641791044776,14.925373134328357,27.238805970149254,58.95522388059702,40.8,32.677165354330704,87.31343283582089,59.09090909090909,45.52238805970149,63.80597014925373,41.7910447761194,36.19402985074627,47.8808245814592,68.45318860244232,41.417910447761194,41.7910447761194
Kevin Borjas,Men’s Flyweight,6,75.93333333333334,1.0,3.4899034240561893,8.244073748902546,5.741878841088674,-2.251975417032485,0.4233226837060703,0.49537037037037035,0.5926251097453907,0.3950834064969271,0.0,0.0,0.8095238095238095,0.0,0.3251366120218579,0.5,0.011320754716981131,0.05660377358490566,0.9320754716981132,11.940298507462686,47.01492537313433,24.62686567164179,83.5820895522388,9.701492537313433,6.800000000000001,88.9763779527559,17.91044776119403,38.63636363636363,36.56716417910447,48.507462686567166,63.43283582089553,41.791044776119406,36.02855853160824,22.082767978290363,36.56716417910447,63.43283582089553
DongHun Choi,Men’s Flyweight,1,2.6,1.0,4.615384615384615,7.3076923076923075,0.7692307692307692,3.846153846153846,0.631578947368421,0.9130434782608696,5.769230769230768,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,9.701492537313433,,,17.91044776119403,,81.71641791044776,87.68656716417911,49.25373134328358,100.0,9.701492537313433,13.805970149253731,89.80099502487563,49.25373134328358
Felipe Bunes,Men’s Flyweight,4,41.583333333333336,1.0,3.174348697394789,6.877755511022044,4.569138276553106,-1.3947895791583171,0.46153846153846156,0.4736842105263158,0.0,0.3607214428857715,1.0821643286573146,0.25,0.4,1.442885771543086,0.3238938053097345,0.3333333333333333,0.0,0.030303030303030304,0.9696969696969697,22.388059701492537,66.04477611940298,18.65671641791045,27.238805970149254,50.0,28.799999999999997,19.291338582677163,92.53731343283582,37.878787878787875,40.29850746268657,63.80597014925373,44.02985074626866,33.582089552238806,33.99253161536626,60.138700437207895,40.92039800995025,44.02985074626866
Azat Maksum,Men’s Flyweight,4,60.0,1.0,2.75,9.983333333333333,4.25,-1.5,0.27545909849749584,0.5251396648044693,0.25,0.0,3.5,0.3181818181818182,0.8571428571428572,0.25,0.614190687361419,0.0,0.006060606060606061,0.12121212121212122,0.8727272727272727,20.149253731343283,7.462686567164178,39.55223880597015,69.02985074626866,91.4179104477612,47.599999999999994,94.48818897637796,42.53731343283582,78.03030303030303,81.71641791044776,87.68656716417911,85.07462686567165,34.04850746268657,77.88410061361054,70.66184230363335,69.65174129353234,85.07462686567165
Daniel Barez,Men’s Flyweight,4,46.516666666666666,1.0,4.965962020781082,10.426370476531709,7.502687208885704,-2.536725188104622,0.4762886597938144,0.49346879535558785,0.6449301325689717,0.0,0.6449301325689717,0.25,0.6666666666666667,0.0,0.22919937205651492,0.6666666666666666,0.025974025974025976,0.025974025974025976,0.948051948051948,10.44776119402985,74.6268656716418,23.88059701492537,86.56716417910447,30.597014925373134,28.799999999999997,60.629921259842526,17.91044776119403,23.484848484848484,81.71641791044776,30.223880597014933,90.29850746268657,48.88059701492537,35.87794616751603,23.99743705713855,45.27363184079602,90.29850746268657
Carlos Hernandez,Men’s Flyweight,7,71.6,1.0,3.5614525139664805,7.960893854748604,3.5055865921787714,0.055865921787709105,0.4473684210526316,0.5068762278978389,0.0,0.41899441340782123,1.8854748603351956,0.2647058823529412,0.64,0.0,0.4469650521152667,0.75,0.054901960784313725,0.17647058823529413,0.7686274509803922,61.19402985074627,58.2089552238806,29.1044776119403,27.238805970149254,67.16417910447761,34.4,56.69291338582677,17.91044776119403,55.3030303030303,35.07462686567164,22.38805970149253,55.970149253731336,43.93656716417911,53.390030698333675,46.79255238956731,28.855721393034827,55.970149253731336
Cody Durden,Men’s Flyweight,8,79.16666666666666,1.0,3.3852631578947374,8.753684210526316,5.027368421052632,-1.6421052631578945,0.38672438672438675,0.5074257425742574,0.0,0.3789473684210527,2.6526315789473687,0.45161290322580644,0.4545454545454546,0.9473684210526316,0.5945054945054945,0.6666666666666666,0.029850746268656716,0.022388059701492536,0.9477611940298507,17.91044776119403,29.1044776119403,29.850746268656714,27.238805970149254,76.11940298507463,72.8,25.196850393700785,75.74626865671642,73.48484848484848,38.80597014925373,30.223880597014933,70.8955223880597,26.026119402985074,61.90027546590598,75.11684004221318,32.960199004975124,70.8955223880597
Kiru Sahota,Men’s Flyweight,1,2.6,1.0,0.7692307692307692,8.846153846153847,4.615384615384615,-3.846153846153846,0.08695652173913043,0.368421052631579,0.0,5.769230769230768,0.0,,,0.0,,1.0,0.0,0.0,1.0,4.477611940298507,0.7462686567164178,2.9850746268656714,27.238805970149254,9.701492537313433,,,17.91044776119403,,2.2388059701492518,9.701492537313436,75.3731343283582,8.861940298507463,9.701492537313433,13.805970149253731,4.975124378109453,75.3731343283582
Bruno Silva,Men’s Flyweight,8,81.85,1.0,4.312767257177764,8.332315210751375,5.913255956017105,-1.6004886988393405,0.5175953079178885,0.46341463414634143,0.3665241295051924,1.2828344532681737,1.0995723885155773,0.16216216216216217,0.7916666666666666,0.1832620647525962,0.4525790349417637,0.6666666666666666,0.04815864022662889,0.059490084985835696,0.8923512747875354,18.65671641791045,87.31343283582089,16.417910447761194,78.35820895522389,50.74626865671642,16.0,85.03937007874016,39.55223880597015,56.060606060606055,9.701492537313436,30.223880597014933,64.17910447761194,50.1865671641791,51.96156119901566,48.786371174430876,18.781094527363187,64.17910447761194
Felipe dos Santos,Men’s Flyweight,4,60.0,1.0,3.75,9.516666666666667,3.8,-0.04999999999999982,0.39404553415061294,0.41538461538461535,0.0,0.25,0.0,0.0,0.19999999999999996,0.5,0.10863509749303621,0.0,0.09333333333333334,0.08,0.8266666666666667,56.71641791044776,32.08955223880597,5.970149253731343,27.238805970149254,9.701492537313433,6.800000000000001,4.330708661417323,60.447761194029844,7.575757575757576,51.492537313432834,87.68656716417911,82.08955223880598,30.503731343283583,7.101989693622082,25.908337102366946,48.38308457711443,82.08955223880598
Stewart Nicoll,Men’s Flyweight,4,42.583333333333336,1.0,3.0058708414872797,8.078277886497064,4.814090019569472,-1.808219178082192,0.37209302325581395,0.5413870246085011,0.0,0.3522504892367906,2.8180039138943247,0.22857142857142856,0.33333333333333337,0.0,0.6015132408575031,0.5,0.046875,0.0,0.953125,15.671641791044777,21.641791044776117,48.507462686567166,27.238805970149254,79.8507462686567,23.200000000000003,13.385826771653544,17.91044776119403,75.0,42.537313432835816,48.507462686567166,58.95522388059702,28.26492537313433,47.85914326007756,57.58706467661691,46.517412935323385,58.95522388059702
Ode Osbourne,Men’s Flyweight,8,82.51666666666667,1.0,2.2904463744698043,5.974550595839225,2.6297717632801456,-0.33932538881034136,0.38336713995943206,0.5262008733624455,0.36356291658250856,0.18178145829125428,0.9089072914562715,0.3125,0.6666666666666667,0.36356291658250856,0.16957076073098173,0.5,0.13227513227513227,0.047619047619047616,0.8201058201058201,47.01492537313433,26.119402985074625,40.298507462686565,77.61194029850746,45.52238805970149,45.6,60.629921259842526,50.74626865671642,15.151515151515152,58.208955223880594,48.507462686567166,32.83582089552239,47.76119402985074,41.725956117764795,37.14005728931102,49.0049751243781,32.83582089552239
Jimmy Flick,Men’s Flyweight,6,50.18333333333332,1.0,1.5742278312852875,3.3078711391564273,5.599468615078048,-4.025240783792761,0.4759036144578313,0.4133611691022965,0.0,0.2989040185984724,2.391232148787779,0.2962962962962963,0.0,2.391232148787779,0.4415288077581289,0.5,0.02531645569620253,0.13924050632911392,0.8354430379746836,3.731343283582089,73.88059701492537,5.223880597014925,27.238805970149254,72.38805970149254,42.4,1.574803149606299,98.50746268656717,53.78787878787878,47.014925373134325,48.507462686567166,2.9850746268656714,27.51865671641791,42.5376854097444,74.89446705864616,33.582089552238806,2.9850746268656714
Jose Johnson,Men’s Flyweight,4,35.666666666666664,1.0,2.355140186915888,4.345794392523365,1.8504672897196264,0.5046728971962617,0.5419354838709678,0.5182481751824817,0.0,0.0,0.8411214953271029,0.6666666666666666,0.52,0.8411214953271029,0.22887106724244294,0.6666666666666666,0.35714285714285715,0.13095238095238096,0.5119047619047619,77.61194029850746,94.02985074626866,32.08955223880597,27.238805970149254,44.02985074626866,95.19999999999999,36.61417322834646,69.40298507462687,22.727272727272727,81.71641791044776,30.223880597014933,10.44776119402985,57.74253731343284,49.64282417547196,45.38670284938942,48.00995024875622,10.44776119402985
CJ Vergara,Men’s Flyweight,8,83.71666666666667,1.0,4.945251841528966,8.707943460083616,4.694405733625324,0.2508461079036426,0.5679012345679012,0.5343601895734598,0.0,0.8958789567987259,0.0,,0.6,0.17917579135974518,0.34345047923322686,0.6,0.2028985507246377,0.08454106280193237,0.7125603864734299,69.40298507462687,96.26865671641791,43.28358208955223,27.238805970149254,9.701492537313433,,49.21259842519685,38.80597014925373,41.66666666666667,13.432835820895528,37.31343283582089,69.40298507462687,59.048507462686565,33.526919209725655,30.058043117744607,31.34328358208955,69.40298507462687
Victor Altamirano,Men’s Flyweight,6,78.65,1.0,4.183089637635092,7.997457088366179,3.6236490781945325,0.5594405594405596,0.5230524642289348,0.5410628019323671,0.19071837253655433,0.38143674507310865,2.670057215511761,0.358974358974359,0.5909090909090908,0.0,0.4923771880293619,0.0,0.1398176291793313,0.0911854103343465,0.7689969604863222,79.8507462686567,90.29850746268657,47.76119402985074,63.43283582089553,76.86567164179104,58.4,47.24409448818898,17.91044776119403,59.84848484848485,38.05970149253731,87.68656716417911,57.46268656716418,70.33582089552239,60.58956274461622,51.54153475048997,57.83582089552238,57.46268656716418
Jon Jones,Men’s Heavyweight,8,141.6,1.0,4.576271186440678,6.892655367231638,2.648305084745763,1.9279661016949152,0.6639344262295082,0.6138002059732235,0.211864406779661,0.0,1.2711864406779663,0.35294117647058826,1.0,0.1059322033898305,1.0,0.0,0.17746913580246915,0.09567901234567901,0.7268518518518519,90.41916167664671,93.93939393939394,97.0059880239521,55.688622754491014,66.46706586826348,58.45070422535211,90.2027027027027,60.47904191616767,98.19277108433735,79.94011976047904,89.22155688622753,47.90419161676647,84.26329159862094,78.3283109701639,75.04629295625615,88.72255489021956,47.90419161676647
Ciryl Gane,Men’s Heavyweight,8,90.4,1.0,5.674778761061947,8.097345132743362,2.0132743362831858,3.661504424778761,0.7008196721311475,0.5737704918032787,0.33185840707964603,0.16592920353982302,0.49778761061946897,0.2727272727272727,0.3571428571428571,0.829646017699115,0.36701337295690933,0.5,0.0682261208576998,0.056530214424951264,0.8752436647173489,98.20359281437125,98.18181818181819,86.82634730538922,65.26946107784431,46.10778443113773,43.309859154929576,22.635135135135133,88.62275449101796,41.566265060240966,56.88622754491018,61.377245508982035,71.25748502994011,87.12030484485574,38.40476094536085,58.76560132746555,68.36327345309381,71.25748502994011
Alexander Volkov,Men’s Heavyweight,8,77.83333333333333,1.0,4.792291220556746,7.940042826552463,2.7623126338329764,2.0299785867237694,0.6035598705501618,0.5366379310344828,0.19271948608137046,0.0,0.5781584582441114,0.5,0.5,0.3854389721627409,0.39296187683284456,0.5,0.10723860589812333,0.040214477211796246,0.8525469168900804,91.01796407185628,86.66666666666667,69.46107784431138,53.293413173652695,49.101796407185624,78.52112676056338,32.432432432432435,76.04790419161677,42.77108433734939,79.94011976047904,61.377245508982035,67.06586826347305,75.10978043912176,50.70660998438271,55.973594978717266,70.25948103792415,67.06586826347305
